Row	Erlotinib	Lapatinib	PD0325901	PLX_{4720}	CHIR_{265}	Selumetinib	Vandetanib
C_5348	0	0	0	0	0	0	2.90308998699194
C_5349	0	0	0	0	0	0	3.40312052117582
C_5350	0	0	0	0	0	0	3.90308998699194
C_5351	0.397940008672038	0	0	0	0	0	0
C_5352	0.903089986991944	0	0	0	0	0	0
C_5353	1.39794000867204	0	0	0	0	0	0
C_5354	1.90308998699194	0	0	0	0	0	0
C_5355	2.39794000867204	0	0	0	0	0	0
C_5356	2.90308998699194	0	0	0	0	0	0
C_5357	3.40312052117582	0	0	0	0	0	0
C_5358	3.90308998699194	0	0	0	0	0	0
C_5359	0	0.397940008672038	0	0	0	0	0
C_5360	0	0.903089986991944	0	0	0	0	0
C_5361	0	1.39794000867204	0	0	0	0	0
C_5362	0	1.90308998699194	0	0	0	0	0
C_5363	0	2.39794000867204	0	0	0	0	0
C_5364	0	2.90308998699194	0	0	0	0	0
C_5365	0	3.40312052117582	0	0	0	0	0
C_5366	0	3.90308998699194	0	0	0	0	0
C_5367	0	0	0.397940008672038	0	0	0	0
C_5368	0	0	0.903089986991944	0	0	0	0
C_5369	0	0	1.39794000867204	0	0	0	0
C_5370	0	0	1.90308998699194	0	0	0	0
C_5371	0	0	2.39794000867204	0	0	0	0
C_5372	0	0	2.90308998699194	0	0	0	0
C_5373	0	0	3.40312052117582	0	0	0	0
C_5374	0	0	3.90308998699194	0	0	0	0
C_5375	0	0	0	0.397940008672038	0	0	0
C_5376	0	0	0	0.903089986991944	0	0	0
C_5377	0	0	0	1.39794000867204	0	0	0
C_5378	0	0	0	1.90308998699194	0	0	0
C_5379	0	0	0	2.39794000867204	0	0	0
C_5380	0	0	0	2.90308998699194	0	0	0
C_5381	0	0	0	3.40312052117582	0	0	0
C_5382	0	0	0	3.90308998699194	0	0	0
C_5383	0	0	0	0	0.397940008672038	0	0
C_5384	0	0	0	0	0.903089986991944	0	0
C_5385	0	0	0	0	1.39794000867204	0	0
C_5386	0	0	0	0	1.90308998699194	0	0
C_5387	0	0	0	0	2.39794000867204	0	0
C_5388	0	0	0	0	2.90308998699194	0	0
C_5389	0	0	0	0	3.40312052117582	0	0
C_5390	0	0	0	0	3.90308998699194	0	0
C_5391	0	0	0	0	0	0.397940008672038	0
C_5392	0	0	0	0	0	0.903089986991944	0
C_5393	0	0	0	0	0	1.39794000867204	0
C_5394	0	0	0	0	0	1.90308998699194	0
C_5395	0	0	0	0	0	2.39794000867204	0
C_5396	0	0	0	0	0	2.90308998699194	0
C_5397	0	0	0	0	0	3.40312052117582	0
C_5398	0	0	0	0	0	3.90308998699194	0
C_5399	0	0	0	0	0	0	0.397940008672038
C_5400	0	0	0	0	0	0	0.903089986991944
C_5401	0	0	0	0	0	0	1.39794000867204
C_5402	0	0	0	0	0	0	1.90308998699194
C_5403	0	0	0	0	0	0	2.39794000867204
C_5404	0	0	0	0	0	0	2.90308998699194
C_5405	0	0	0	0	0	0	3.40312052117582
C_5406	0	0	0	0	0	0	3.90308998699194
C_5407	0.397940008672038	0	0	0	0	0	0
C_5408	0.903089986991944	0	0	0	0	0	0
C_5409	1.39794000867204	0	0	0	0	0	0
C_5410	1.90308998699194	0	0	0	0	0	0
C_5411	2.39794000867204	0	0	0	0	0	0
C_5412	2.90308998699194	0	0	0	0	0	0
C_5413	3.40312052117582	0	0	0	0	0	0
C_5414	3.90308998699194	0	0	0	0	0	0
C_5415	0	0.397940008672038	0	0	0	0	0
C_5416	0	0.903089986991944	0	0	0	0	0
C_5417	0	1.39794000867204	0	0	0	0	0
C_5418	0	1.90308998699194	0	0	0	0	0
C_5419	0	2.39794000867204	0	0	0	0	0
C_5420	0	2.90308998699194	0	0	0	0	0
C_5421	0	3.40312052117582	0	0	0	0	0
C_5422	0	3.90308998699194	0	0	0	0	0
C_5423	0	0	0.397940008672038	0	0	0	0
C_5424	0	0	0.903089986991944	0	0	0	0
C_5425	0	0	1.39794000867204	0	0	0	0
C_5426	0	0	1.90308998699194	0	0	0	0
C_5427	0	0	2.39794000867204	0	0	0	0
C_5428	0	0	2.90308998699194	0	0	0	0
C_5429	0	0	3.40312052117582	0	0	0	0
C_5430	0	0	3.90308998699194	0	0	0	0
C_5431	0	0	0	0.397940008672038	0	0	0
C_5432	0	0	0	0.903089986991944	0	0	0
C_5433	0	0	0	1.39794000867204	0	0	0
C_5434	0	0	0	1.90308998699194	0	0	0
C_5435	0	0	0	2.39794000867204	0	0	0
C_5436	0	0	0	2.90308998699194	0	0	0
C_5437	0	0	0	3.40312052117582	0	0	0
C_5438	0	0	0	3.90308998699194	0	0	0
C_5439	0	0	0	0	0.397940008672038	0	0
C_5440	0	0	0	0	0.903089986991944	0	0
C_5441	0	0	0	0	1.39794000867204	0	0
C_5442	0	0	0	0	1.90308998699194	0	0
C_5443	0	0	0	0	2.39794000867204	0	0
C_5444	0	0	0	0	2.90308998699194	0	0
C_5445	0	0	0	0	3.40312052117582	0	0
C_5446	0	0	0	0	3.90308998699194	0	0
C_5447	0	0	0	0	0	0.397940008672038	0
C_5448	0	0	0	0	0	0.903089986991944	0
C_5449	0	0	0	0	0	1.39794000867204	0
C_5450	0	0	0	0	0	1.90308998699194	0
C_5451	0	0	0	0	0	2.39794000867204	0
C_5452	0	0	0	0	0	2.90308998699194	0
C_5453	0	0	0	0	0	3.40312052117582	0
C_5454	0	0	0	0	0	3.90308998699194	0
C_5455	0	0	0	0	0	0	0.397940008672038
C_5456	0	0	0	0	0	0	0.903089986991944
C_5457	0	0	0	0	0	0	1.39794000867204
C_5458	0	0	0	0	0	0	1.90308998699194
C_5459	0	0	0	0	0	0	2.39794000867204
C_5460	0	0	0	0	0	0	2.90308998699194
C_5461	0	0	0	0	0	0	3.40312052117582
C_5462	0	0	0	0	0	0	3.90308998699194
C_5463	0.397940008672038	0	0	0	0	0	0
C_5464	0.903089986991944	0	0	0	0	0	0
C_5465	1.39794000867204	0	0	0	0	0	0
C_5466	1.90308998699194	0	0	0	0	0	0
C_5467	2.39794000867204	0	0	0	0	0	0
C_5468	2.90308998699194	0	0	0	0	0	0
C_5469	3.40312052117582	0	0	0	0	0	0
C_5470	3.90308998699194	0	0	0	0	0	0
C_5471	0	0.397940008672038	0	0	0	0	0
C_5472	0	0.903089986991944	0	0	0	0	0
C_5473	0	1.39794000867204	0	0	0	0	0
C_5474	0	1.90308998699194	0	0	0	0	0
C_5475	0	2.39794000867204	0	0	0	0	0
C_5476	0	2.90308998699194	0	0	0	0	0
C_5477	0	3.40312052117582	0	0	0	0	0
C_5478	0	3.90308998699194	0	0	0	0	0
C_5479	0	0	0.397940008672038	0	0	0	0
C_5480	0	0	0.903089986991944	0	0	0	0
C_5481	0	0	1.39794000867204	0	0	0	0
C_5482	0	0	1.90308998699194	0	0	0	0
C_5483	0	0	2.39794000867204	0	0	0	0
C_5484	0	0	2.90308998699194	0	0	0	0
C_5485	0	0	3.40312052117582	0	0	0	0
C_5486	0	0	3.90308998699194	0	0	0	0
C_5487	0	0	0	0.397940008672038	0	0	0
C_5488	0	0	0	0.903089986991944	0	0	0
C_5489	0	0	0	1.39794000867204	0	0	0
C_5490	0	0	0	1.90308998699194	0	0	0
C_5491	0	0	0	2.39794000867204	0	0	0
C_5492	0	0	0	2.90308998699194	0	0	0
C_5493	0	0	0	3.40312052117582	0	0	0
C_5494	0	0	0	3.90308998699194	0	0	0
C_5495	0	0	0	0	0.397940008672038	0	0
C_5496	0	0	0	0	0.903089986991944	0	0
C_5497	0	0	0	0	1.39794000867204	0	0
C_5498	0	0	0	0	1.90308998699194	0	0
C_5499	0	0	0	0	2.39794000867204	0	0
C_5500	0	0	0	0	2.90308998699194	0	0
C_5501	0	0	0	0	3.40312052117582	0	0
C_5502	0	0	0	0	3.90308998699194	0	0
C_5503	0	0	0	0	0	0.397940008672038	0
C_5504	0	0	0	0	0	0.903089986991944	0
C_5505	0	0	0	0	0	1.39794000867204	0
C_5506	0	0	0	0	0	1.90308998699194	0
C_5507	0	0	0	0	0	2.39794000867204	0
C_5508	0	0	0	0	0	2.90308998699194	0
C_5509	0	0	0	0	0	3.40312052117582	0
C_5510	0	0	0	0	0	3.90308998699194	0
C_5511	0	0	0	0	0	0	0.397940008672038
C_5512	0	0	0	0	0	0	0.903089986991944
C_5513	0	0	0	0	0	0	1.39794000867204
C_5514	0	0	0	0	0	0	1.90308998699194
C_5515	0	0	0	0	0	0	2.39794000867204
C_5516	0	0	0	0	0	0	2.90308998699194
C_5517	0	0	0	0	0	0	3.40312052117582
C_5518	0	0	0	0	0	0	3.90308998699194
C_5519	0.397940008672038	0	0	0	0	0	0
C_5520	0.903089986991944	0	0	0	0	0	0
C_5521	1.39794000867204	0	0	0	0	0	0
C_5522	1.90308998699194	0	0	0	0	0	0
C_5523	2.39794000867204	0	0	0	0	0	0
C_5524	2.90308998699194	0	0	0	0	0	0
C_5525	3.40312052117582	0	0	0	0	0	0
C_5526	3.90308998699194	0	0	0	0	0	0
C_5527	0	0.903089986991944	0	0	0	0	0
C_5528	0	1.39794000867204	0	0	0	0	0
C_5529	0	1.90308998699194	0	0	0	0	0
C_5530	0	2.39794000867204	0	0	0	0	0
C_5531	0	2.90308998699194	0	0	0	0	0
C_5532	0	3.40312052117582	0	0	0	0	0
C_5533	0	3.90308998699194	0	0	0	0	0
C_5534	0	0	0.903089986991944	0	0	0	0
C_5535	0	0	1.39794000867204	0	0	0	0
C_5536	0	0	1.90308998699194	0	0	0	0
C_5537	0	0	2.39794000867204	0	0	0	0
C_5538	0	0	2.90308998699194	0	0	0	0
C_5539	0	0	3.40312052117582	0	0	0	0
C_5540	0	0	3.90308998699194	0	0	0	0
C_5541	0	0	0	0.397940008672038	0	0	0
C_5542	0	0	0	0.903089986991944	0	0	0
C_5543	0	0	0	1.39794000867204	0	0	0
C_5544	0	0	0	1.90308998699194	0	0	0
C_5545	0	0	0	2.39794000867204	0	0	0
C_5546	0	0	0	2.90308998699194	0	0	0
C_5547	0	0	0	3.40312052117582	0	0	0
C_5548	0	0	0	3.90308998699194	0	0	0
C_5549	0	0	0	0	0.397940008672038	0	0
C_5550	0	0	0	0	0.903089986991944	0	0
C_5551	0	0	0	0	1.39794000867204	0	0
C_5552	0	0	0	0	1.90308998699194	0	0
C_5553	0	0	0	0	2.39794000867204	0	0
C_5554	0	0	0	0	2.90308998699194	0	0
C_5555	0	0	0	0	3.40312052117582	0	0
C_5556	0	0	0	0	3.90308998699194	0	0
C_5557	0	0	0	0	0	0.397940008672038	0
C_5558	0	0	0	0	0	0.903089986991944	0
C_5559	0	0	0	0	0	1.39794000867204	0
C_5560	0	0	0	0	0	1.90308998699194	0
C_5561	0	0	0	0	0	2.39794000867204	0
C_5562	0	0	0	0	0	2.90308998699194	0
C_5563	0	0	0	0	0	3.40312052117582	0
C_5564	0	0	0	0	0	3.90308998699194	0
C_5565	0	0	0	0	0	0	0.397940008672038
C_5566	0	0	0	0	0	0	0.903089986991944
C_5567	0	0	0	0	0	0	1.39794000867204
C_5568	0	0	0	0	0	0	1.90308998699194
C_5569	0	0	0	0	0	0	2.39794000867204
C_5570	0	0	0	0	0	0	2.90308998699194
C_5571	0	0	0	0	0	0	3.40312052117582
C_5572	0	0	0	0	0	0	3.90308998699194
C_5573	0.397940008672038	0	0	0	0	0	0
C_5574	0.903089986991944	0	0	0	0	0	0
C_5575	1.39794000867204	0	0	0	0	0	0
C_5576	1.90308998699194	0	0	0	0	0	0
C_5577	2.39794000867204	0	0	0	0	0	0
C_5578	2.90308998699194	0	0	0	0	0	0
C_5579	3.40312052117582	0	0	0	0	0	0
C_5580	3.90308998699194	0	0	0	0	0	0
C_5581	0	0.397940008672038	0	0	0	0	0
C_5582	0	0.903089986991944	0	0	0	0	0
C_5583	0	1.39794000867204	0	0	0	0	0
C_5584	0	1.90308998699194	0	0	0	0	0
C_5585	0	2.39794000867204	0	0	0	0	0
C_5586	0	2.90308998699194	0	0	0	0	0
C_5587	0	3.40312052117582	0	0	0	0	0
C_5588	0	3.90308998699194	0	0	0	0	0
C_5589	0	0	0.397940008672038	0	0	0	0
C_5590	0	0	0.903089986991944	0	0	0	0
C_5591	0	0	1.39794000867204	0	0	0	0
C_5592	0	0	1.90308998699194	0	0	0	0
C_5593	0	0	2.39794000867204	0	0	0	0
C_5594	0	0	2.90308998699194	0	0	0	0
C_5595	0	0	3.40312052117582	0	0	0	0
C_5596	0	0	3.90308998699194	0	0	0	0
C_5597	0	0	0	0.397940008672038	0	0	0
C_5598	0	0	0	0.903089986991944	0	0	0
C_5599	0	0	0	1.39794000867204	0	0	0
C_5600	0	0	0	1.90308998699194	0	0	0
C_5601	0	0	0	2.39794000867204	0	0	0
C_5602	0	0	0	2.90308998699194	0	0	0
C_5603	0	0	0	3.40312052117582	0	0	0
C_5604	0	0	0	3.90308998699194	0	0	0
C_5605	0	0	0	0	0.397940008672038	0	0
C_5606	0	0	0	0	0.903089986991944	0	0
C_5607	0	0	0	0	1.39794000867204	0	0
C_5608	0	0	0	0	1.90308998699194	0	0
C_5609	0	0	0	0	2.39794000867204	0	0
C_5610	0	0	0	0	2.90308998699194	0	0
C_5611	0	0	0	0	3.40312052117582	0	0
C_5612	0	0	0	0	3.90308998699194	0	0
C_5613	0	0	0	0	0	0.397940008672038	0
C_5614	0	0	0	0	0	0.903089986991944	0
C_5615	0	0	0	0	0	1.39794000867204	0
C_5616	0	0	0	0	0	1.90308998699194	0
C_5617	0	0	0	0	0	2.39794000867204	0
C_5618	0	0	0	0	0	2.90308998699194	0
C_5619	0	0	0	0	0	3.40312052117582	0
C_5620	0	0	0	0	0	3.90308998699194	0
C_5621	0	0	0	0	0	0	0.397940008672038
C_5622	0	0	0	0	0	0	0.903089986991944
C_5623	0	0	0	0	0	0	1.39794000867204
C_5624	0	0	0	0	0	0	1.90308998699194
C_5625	0	0	0	0	0	0	2.39794000867204
C_5626	0	0	0	0	0	0	2.90308998699194
C_5627	0	0	0	0	0	0	3.40312052117582
C_5628	0	0	0	0	0	0	3.90308998699194
C_5629	0.397940008672038	0	0	0	0	0	0
C_5630	0.903089986991944	0	0	0	0	0	0
C_5631	1.39794000867204	0	0	0	0	0	0
C_5632	1.90308998699194	0	0	0	0	0	0
C_5633	2.39794000867204	0	0	0	0	0	0
C_5634	2.90308998699194	0	0	0	0	0	0
C_5635	3.40312052117582	0	0	0	0	0	0
C_5636	3.90308998699194	0	0	0	0	0	0
C_5637	0	0.397940008672038	0	0	0	0	0
C_5638	0	0.903089986991944	0	0	0	0	0
C_5639	0	1.39794000867204	0	0	0	0	0
C_5640	0	1.90308998699194	0	0	0	0	0
C_5641	0	2.39794000867204	0	0	0	0	0
C_5642	0	2.90308998699194	0	0	0	0	0
C_5643	0	3.40312052117582	0	0	0	0	0
C_5644	0	3.90308998699194	0	0	0	0	0
C_5645	0	0	0.397940008672038	0	0	0	0
C_5646	0	0	0.903089986991944	0	0	0	0
C_5647	0	0	1.39794000867204	0	0	0	0
C_5648	0	0	1.90308998699194	0	0	0	0
C_5649	0	0	2.39794000867204	0	0	0	0
C_5650	0	0	2.90308998699194	0	0	0	0
C_5651	0	0	3.40312052117582	0	0	0	0
C_5652	0	0	3.90308998699194	0	0	0	0
C_5653	0	0	0	0.397940008672038	0	0	0
C_5654	0	0	0	0.903089986991944	0	0	0
C_5655	0	0	0	1.39794000867204	0	0	0
C_5656	0	0	0	1.90308998699194	0	0	0
C_5657	0	0	0	2.39794000867204	0	0	0
C_5658	0	0	0	2.90308998699194	0	0	0
C_5659	0	0	0	3.40312052117582	0	0	0
C_5660	0	0	0	3.90308998699194	0	0	0
C_5661	0	0	0	0	0	0.397940008672038	0
C_5662	0	0	0	0	0	0.903089986991944	0
C_5663	0	0	0	0	0	1.39794000867204	0
C_5664	0	0	0	0	0	1.90308998699194	0
C_5665	0	0	0	0	0	2.39794000867204	0
C_5666	0	0	0	0	0	2.90308998699194	0
C_5667	0	0	0	0	0	3.40312052117582	0
C_5668	0	0	0	0	0	3.90308998699194	0
C_5669	0	0	0	0	0	0	0.397940008672038
C_5670	0	0	0	0	0	0	0.903089986991944
C_5671	0	0	0	0	0	0	1.39794000867204
C_5672	0	0	0	0	0	0	1.90308998699194
C_5673	0	0	0	0	0	0	2.39794000867204
C_5674	0	0	0	0	0	0	2.90308998699194
C_5675	0	0	0	0	0	0	3.40312052117582
C_5676	0	0	0	0	0	0	3.90308998699194
C_5677	0.397940008672038	0	0	0	0	0	0
C_5678	0.903089986991944	0	0	0	0	0	0
C_5679	1.39794000867204	0	0	0	0	0	0
C_5680	1.90308998699194	0	0	0	0	0	0
C_5681	2.39794000867204	0	0	0	0	0	0
C_5682	2.90308998699194	0	0	0	0	0	0
C_5683	3.40312052117582	0	0	0	0	0	0
C_5684	3.90308998699194	0	0	0	0	0	0
C_5685	0	0.397940008672038	0	0	0	0	0
C_5686	0	0.903089986991944	0	0	0	0	0
C_5687	0	1.39794000867204	0	0	0	0	0
C_5688	0	1.90308998699194	0	0	0	0	0
C_5689	0	2.39794000867204	0	0	0	0	0
C_5690	0	2.90308998699194	0	0	0	0	0
C_5691	0	3.40312052117582	0	0	0	0	0
C_5692	0	3.90308998699194	0	0	0	0	0
C_5693	0	0	0.397940008672038	0	0	0	0
C_5694	0	0	0.903089986991944	0	0	0	0
C_5695	0	0	1.39794000867204	0	0	0	0
C_5696	0	0	1.90308998699194	0	0	0	0
C_5697	0	0	2.39794000867204	0	0	0	0
C_5698	0	0	2.90308998699194	0	0	0	0
C_5699	0	0	3.40312052117582	0	0	0	0
C_5700	0	0	3.90308998699194	0	0	0	0
C_5701	0	0	0	0.397940008672038	0	0	0
C_5702	0	0	0	0.903089986991944	0	0	0
C_5703	0	0	0	1.39794000867204	0	0	0
C_5704	0	0	0	1.90308998699194	0	0	0
C_5705	0	0	0	2.39794000867204	0	0	0
C_5706	0	0	0	2.90308998699194	0	0	0
C_5707	0	0	0	3.40312052117582	0	0	0
C_5708	0	0	0	3.90308998699194	0	0	0
C_5709	0	0	0	0	0.397940008672038	0	0
C_5710	0	0	0	0	0.903089986991944	0	0
C_5711	0	0	0	0	1.39794000867204	0	0
C_5712	0	0	0	0	1.90308998699194	0	0
C_5713	0	0	0	0	2.39794000867204	0	0
C_5714	0	0	0	0	2.90308998699194	0	0
C_5715	0	0	0	0	3.40312052117582	0	0
C_5716	0	0	0	0	3.90308998699194	0	0
C_5717	0	0	0	0	0	0.397940008672038	0
C_5718	0	0	0	0	0	0.903089986991944	0
C_5719	0	0	0	0	0	1.39794000867204	0
C_5720	0	0	0	0	0	1.90308998699194	0
C_5721	0	0	0	0	0	2.39794000867204	0
C_5722	0	0	0	0	0	2.90308998699194	0
C_5723	0	0	0	0	0	3.40312052117582	0
C_5724	0	0	0	0	0	3.90308998699194	0
C_5725	0	0	0	0	0	0	0.397940008672038
C_5726	0	0	0	0	0	0	0.903089986991944
C_5727	0	0	0	0	0	0	1.39794000867204
C_5728	0	0	0	0	0	0	1.90308998699194
C_5729	0	0	0	0	0	0	2.39794000867204
C_5730	0	0	0	0	0	0	2.90308998699194
C_5731	0	0	0	0	0	0	3.40312052117582
C_5732	0	0	0	0	0	0	3.90308998699194
C_5733	0.397940008672038	0	0	0	0	0	0
C_5734	0.903089986991944	0	0	0	0	0	0
C_5735	1.39794000867204	0	0	0	0	0	0
C_5736	1.90308998699194	0	0	0	0	0	0
C_5737	2.39794000867204	0	0	0	0	0	0
C_5738	2.90308998699194	0	0	0	0	0	0
C_5739	3.40312052117582	0	0	0	0	0	0
C_5740	3.90308998699194	0	0	0	0	0	0
C_5741	0	0.397940008672038	0	0	0	0	0
C_5742	0	0.903089986991944	0	0	0	0	0
C_5743	0	1.39794000867204	0	0	0	0	0
C_5744	0	1.90308998699194	0	0	0	0	0
C_5745	0	2.39794000867204	0	0	0	0	0
C_5746	0	2.90308998699194	0	0	0	0	0
C_5747	0	3.40312052117582	0	0	0	0	0
C_5748	0	3.90308998699194	0	0	0	0	0
C_5749	0	0	0.397940008672038	0	0	0	0
C_5750	0	0	0.903089986991944	0	0	0	0
C_5751	0	0	1.39794000867204	0	0	0	0
C_5752	0	0	1.90308998699194	0	0	0	0
C_5753	0	0	2.39794000867204	0	0	0	0
C_5754	0	0	2.90308998699194	0	0	0	0
C_5755	0	0	3.40312052117582	0	0	0	0
C_5756	0	0	3.90308998699194	0	0	0	0
C_5757	0	0	0	0.397940008672038	0	0	0
C_5758	0	0	0	0.903089986991944	0	0	0
C_5759	0	0	0	1.39794000867204	0	0	0
C_5760	0	0	0	1.90308998699194	0	0	0
C_5761	0	0	0	2.39794000867204	0	0	0
C_5762	0	0	0	2.90308998699194	0	0	0
C_5763	0	0	0	3.40312052117582	0	0	0
C_5764	0	0	0	3.90308998699194	0	0	0
C_5765	0	0	0	0	0.397940008672038	0	0
C_5766	0	0	0	0	0.903089986991944	0	0
C_5767	0	0	0	0	1.39794000867204	0	0
C_5768	0	0	0	0	1.90308998699194	0	0
C_5769	0	0	0	0	2.39794000867204	0	0
C_5770	0	0	0	0	2.90308998699194	0	0
C_5771	0	0	0	0	3.40312052117582	0	0
C_5772	0	0	0	0	3.90308998699194	0	0
C_5773	0	0	0	0	0	0.397940008672038	0
C_5774	0	0	0	0	0	0.903089986991944	0
C_5775	0	0	0	0	0	1.39794000867204	0
C_5776	0	0	0	0	0	1.90308998699194	0
C_5777	0	0	0	0	0	2.39794000867204	0
C_5778	0	0	0	0	0	2.90308998699194	0
C_5779	0	0	0	0	0	3.40312052117582	0
C_5780	0	0	0	0	0	3.90308998699194	0
C_5781	0	0	0	0	0	0	0.397940008672038
C_5782	0	0	0	0	0	0	0.903089986991944
C_5783	0	0	0	0	0	0	1.39794000867204
C_5784	0	0	0	0	0	0	1.90308998699194
C_5785	0	0	0	0	0	0	2.39794000867204
C_5786	0	0	0	0	0	0	2.90308998699194
C_5787	0	0	0	0	0	0	3.40312052117582
C_5788	0	0	0	0	0	0	3.90308998699194
C_5789	0.397940008672038	0	0	0	0	0	0
C_5790	0.903089986991944	0	0	0	0	0	0
C_5791	1.39794000867204	0	0	0	0	0	0
C_5792	1.90308998699194	0	0	0	0	0	0
C_5793	2.39794000867204	0	0	0	0	0	0
C_5794	2.90308998699194	0	0	0	0	0	0
C_5795	3.40312052117582	0	0	0	0	0	0
C_5796	3.90308998699194	0	0	0	0	0	0
C_5797	0	0.397940008672038	0	0	0	0	0
C_5798	0	0.903089986991944	0	0	0	0	0
C_5799	0	1.39794000867204	0	0	0	0	0
C_5800	0	1.90308998699194	0	0	0	0	0
C_5801	0	2.39794000867204	0	0	0	0	0
C_5802	0	2.90308998699194	0	0	0	0	0
C_5803	0	3.40312052117582	0	0	0	0	0
C_5804	0	3.90308998699194	0	0	0	0	0
C_5805	0	0	0.397940008672038	0	0	0	0
C_5806	0	0	0.903089986991944	0	0	0	0
C_5807	0	0	1.39794000867204	0	0	0	0
C_5808	0	0	1.90308998699194	0	0	0	0
C_5809	0	0	2.39794000867204	0	0	0	0
C_5810	0	0	2.90308998699194	0	0	0	0
C_5811	0	0	3.40312052117582	0	0	0	0
C_5812	0	0	3.90308998699194	0	0	0	0
C_5813	0	0	0	0.397940008672038	0	0	0
C_5814	0	0	0	0.903089986991944	0	0	0
C_5815	0	0	0	1.39794000867204	0	0	0
C_5816	0	0	0	1.90308998699194	0	0	0
C_5817	0	0	0	2.39794000867204	0	0	0
C_5818	0	0	0	2.90308998699194	0	0	0
C_5819	0	0	0	3.40312052117582	0	0	0
C_5820	0	0	0	3.90308998699194	0	0	0
C_5821	0	0	0	0	0.397940008672038	0	0
C_5822	0	0	0	0	0.903089986991944	0	0
C_5823	0	0	0	0	1.39794000867204	0	0
C_5824	0	0	0	0	1.90308998699194	0	0
C_5825	0	0	0	0	2.39794000867204	0	0
C_5826	0	0	0	0	2.90308998699194	0	0
C_5827	0	0	0	0	3.40312052117582	0	0
C_5828	0	0	0	0	3.90308998699194	0	0
C_5829	0	0	0	0	0	0.397940008672038	0
C_5830	0	0	0	0	0	0.903089986991944	0
C_5831	0	0	0	0	0	1.39794000867204	0
C_5832	0	0	0	0	0	1.90308998699194	0
C_5833	0	0	0	0	0	2.39794000867204	0
C_5834	0	0	0	0	0	2.90308998699194	0
C_5835	0	0	0	0	0	3.40312052117582	0
C_5836	0	0	0	0	0	3.90308998699194	0
C_5837	0	0	0	0	0	0	0.397940008672038
C_5838	0	0	0	0	0	0	0.903089986991944
C_5839	0	0	0	0	0	0	1.39794000867204
C_5840	0	0	0	0	0	0	1.90308998699194
C_5841	0	0	0	0	0	0	2.39794000867204
C_5842	0	0	0	0	0	0	2.90308998699194
C_5843	0	0	0	0	0	0	3.40312052117582
C_5844	0	0	0	0	0	0	3.90308998699194
C_5845	0.397940008672038	0	0	0	0	0	0
C_5846	0.903089986991944	0	0	0	0	0	0
C_5847	1.39794000867204	0	0	0	0	0	0
C_5848	1.90308998699194	0	0	0	0	0	0
C_5849	2.39794000867204	0	0	0	0	0	0
C_5850	2.90308998699194	0	0	0	0	0	0
C_5851	3.40312052117582	0	0	0	0	0	0
C_5852	3.90308998699194	0	0	0	0	0	0
C_5853	0	0.397940008672038	0	0	0	0	0
C_5854	0	0.903089986991944	0	0	0	0	0
C_5855	0	1.39794000867204	0	0	0	0	0
C_5856	0	1.90308998699194	0	0	0	0	0
C_5857	0	2.39794000867204	0	0	0	0	0
C_5858	0	2.90308998699194	0	0	0	0	0
C_5859	0	3.40312052117582	0	0	0	0	0
C_5860	0	3.90308998699194	0	0	0	0	0
C_5861	0	0	0.397940008672038	0	0	0	0
C_5862	0	0	0.903089986991944	0	0	0	0
C_5863	0	0	1.39794000867204	0	0	0	0
C_5864	0	0	1.90308998699194	0	0	0	0
C_5865	0	0	2.39794000867204	0	0	0	0
C_5866	0	0	2.90308998699194	0	0	0	0
C_5867	0	0	3.40312052117582	0	0	0	0
C_5868	0	0	3.90308998699194	0	0	0	0
C_5869	0	0	0	0.903089986991944	0	0	0
C_5870	0	0	0	1.39794000867204	0	0	0
C_5871	0	0	0	1.90308998699194	0	0	0
C_5872	0	0	0	2.39794000867204	0	0	0
C_5873	0	0	0	2.90308998699194	0	0	0
C_5874	0	0	0	3.40312052117582	0	0	0
C_5875	0	0	0	3.90308998699194	0	0	0
C_5876	0	0	0	0	0.397940008672038	0	0
C_5877	0	0	0	0	0.903089986991944	0	0
C_5878	0	0	0	0	1.39794000867204	0	0
C_5879	0	0	0	0	1.90308998699194	0	0
C_5880	0	0	0	0	2.39794000867204	0	0
C_5881	0	0	0	0	2.90308998699194	0	0
C_5882	0	0	0	0	3.40312052117582	0	0
C_5883	0	0	0	0	3.90308998699194	0	0
C_5884	0	0	0	0	0	0.903089986991944	0
C_5885	0	0	0	0	0	1.39794000867204	0
C_5886	0	0	0	0	0	1.90308998699194	0
C_5887	0	0	0	0	0	2.39794000867204	0
C_5888	0	0	0	0	0	2.90308998699194	0
C_5889	0	0	0	0	0	3.40312052117582	0
C_5890	0	0	0	0	0	3.90308998699194	0
C_5891	0	0	0	0	0	0	0.397940008672038
C_5892	0	0	0	0	0	0	0.903089986991944
C_5893	0	0	0	0	0	0	1.39794000867204
C_5894	0	0	0	0	0	0	1.90308998699194
C_5895	0	0	0	0	0	0	2.39794000867204
C_5896	0	0	0	0	0	0	2.90308998699194
C_5897	0	0	0	0	0	0	3.40312052117582
C_5898	0	0	0	0	0	0	3.90308998699194
C_5899	0.397940008672038	0	0	0	0	0	0
C_5900	0.903089986991944	0	0	0	0	0	0
C_5901	1.39794000867204	0	0	0	0	0	0
C_5902	1.90308998699194	0	0	0	0	0	0
C_5903	2.39794000867204	0	0	0	0	0	0
C_5904	2.90308998699194	0	0	0	0	0	0
