	C32	MDAMB435S	UACC257	WM793	BT20	EFM19	HCC70	SKBR3	HCC4006	LU99	NCIH1341	NCIH1650	NCIH1703	NCIH1944	NCIH211	NCIH23	NCIH520	NCIH727	SBC5	SW1573	LS411N	SW403	HUPT3	PK45H	COLO679	MELHO	UACC62	WM88	BT474	HCC1187	HMC18	UACC812	HCC2935	LOUNH91	NCIH1299	NCIH1648	NCIH1694	NCIH1915	NCIH2087	NCIH2286	NCIH441	NCIH661	RERFLCMS	SW1271	LS123	SW1417	KP2	PK59	HMCB	RPMI7951	WM115	WM983B	BT549	HCC1395	MDAMB415	ZR751	EBC1	LCLC103H	NCIH1092	NCIH1573	NCIH1693	NCIH1869	NCIH2030	NCIH2228	NCIH358	NCIH650	RERFLCAI	SKMES1	HCC56	SNUC2A	KP3	SU8686	HT144	SKMEL24	WM1799	CAL851	HCC1569	MDAMB436	ZR7530	DV90	HCC827	NCIH1048	NCIH1563	NCIH1666	NCIH1793	NCIH2023	NCIH2172	NCIH3255	NCIH647	PC14	SKLU1	T3M10	COLO320	SKCO1	T84	KP4	K029AX	SKMEL30	WM2664	CAMA1	HCC1806	MDAMB468	CAL12T	HCC78	LUDLU1	NCIH1355	NCIH1651	NCIH1792	NCIH1975	NCIH2170	NCIH2444	NCIH522	NCIH810	SHP77	SW900	COLO201	NCIH747	SW480	L33	SW1990
DDR2	2.466980613308761	2.150920016506238	1.4979475550287542	2.16308445575828	-0.5656420376419432	-0.5682370177690848	-0.5958239375023063	-0.553615325885268	-0.4932432762390472	0.1390898634058345	2.7728853896424237	-0.515598513579675	-0.2160813109501778	-0.6028434418269359	-0.4958248255534049	-0.5487312132491916	-0.2935641328222717	-0.551789488226657	-0.3337987287420342	-0.2185531793288881	-0.509761108396101	-0.5528159524790387	-0.4081855713437853	-0.5544435352285849	1.282920926745245	0.5040938787433897	1.9225629974128116	0.9229041902223932	-0.2844493465553554	-0.2214670884898391	-0.5697329482708863	-0.6032169205329726	-0.3986515952355394	-0.5766925200106475	-0.435942686430409	-0.659896516745072	-0.5468144026462141	-0.0908729309981846	-0.5822115987797809	-0.4054947140712106	-0.2163648589355504	-0.0571296310278797	-0.4281062446598897	-0.1589583683848509	-0.5922056010065169	-0.5623383289524909	-0.6508837110042711	-0.4702848930330883	-0.5661920686048478	2.935726306741968	2.790074038992122	2.123984249070352	2.3272743643213847	2.670582964138198	-0.3052411889658235	-0.3517650599567101	-0.6721961926947382	-0.293883145543771	-0.4262992893454961	-0.5814717513561909	-0.5061752054851186	-0.5875577684841455	-0.4149844414266208	-0.376442829169437	-0.536128858492732	-0.559614844129074	0.7229444766217883	-0.5564869923013096	-0.60429485244885	-0.0796532340091812	-0.6410568927669356	-0.4133088233449066	2.084009612834483	1.982474534992158	2.56731643940088	-0.6534326172576549	1.0295593976063349	2.7563580561730725	-0.2087154344619253	-0.5249603427771441	-0.4942229429620959	0.1041724430556669	-0.2562473016912934	-0.5678278766186934	0.1592202610069327	-0.5273089997213252	-0.3067639146370611	-0.524666714693428	-0.5632092569505486	-0.6297460598719395	-0.3494737917548997	-0.4116022793850299	-0.4838336862342822	-0.5872545562011108	-0.594134140764063	-0.435114074962114	1.911399159475777	-0.3802869858928136	2.044525042913178	-0.2729344126797636	-0.6561902170307918	-0.5557771390613909	-0.6576451157134843	-0.1380336098711042	-0.6261169896884099	-0.4054437245524424	0.1320585310507453	-0.4479044908291492	-0.4717908871091709	-0.5975882906407117	-0.5957110131592687	-0.5844897667704178	-0.4018573040818168	-0.5227059528362086	-0.497107655731363	-0.605563947013361	-0.4385127829498898	-0.6491852819281041	-0.6042590232778614	-0.3744302423461004
PLEKHG6	-0.9129635193413516	-0.9437625391840638	-0.9772622322245084	-0.9421806075115932	1.790075259397546	0.6343638742677123	1.439989161341856	1.1411121894187275	0.0775759384148562	-0.9712127679216146	-0.8422043158323167	1.3102432562307806	-0.9270296105972674	-0.815711204247425	0.4033219625032131	-0.3457276396062916	-0.5534246418151055	0.1028331096965202	-0.965048829912002	-0.5983056600977056	2.257323321381933	1.086806134263078	1.1437727970652407	-0.6352162648704155	-0.9125250292162522	-0.9901255893611304	-0.9273325379846916	-0.7427057426826407	1.169369300069795	2.4388179704608097	-0.6941038044815883	0.4271299879892279	1.1745611370889302	-0.7587742611924138	-0.8773521198853519	2.262118422112383	-0.980178012807152	-0.2658541099975491	-0.123376441661493	-0.7279157764916062	0.8593567631091606	-0.8206288037014292	-0.3961542762590312	-0.8508993883266868	1.77719857669643	0.4971348199448264	2.196410977851884	0.8536946240772333	-0.9440072896952686	-0.9541397880163026	-0.7723701860319009	-0.8487887847252064	-0.8148888173082911	-0.8675865224090399	0.3947160307933673	1.9031479361610288	0.4745791282029133	-0.8886694466392993	-0.9358245768351592	1.5881892019881323	0.2855004224071387	-0.0724495164429777	-0.9421370892871508	-0.7124231092054328	0.1247855078429626	-0.741222752692012	-0.7749923882416487	-0.3779782389570708	1.4205762324119944	-0.3296326266049344	-0.6797501740294478	1.1897555311234205	-0.8992037724259885	-0.9327760984160528	-0.9293552351438132	1.3641762092670402	-0.1666018649863499	-0.8591914571037472	0.8136961218918415	0.9339777200301664	0.152314097878026	1.0607982476117614	-0.6701794683249792	-0.4566532445882774	-0.7025528186337704	-0.6233524645283024	-0.8645842302339584	1.666860817758897	-0.1032881988749907	1.7717533995433226	-0.8057702824219942	-0.5921398155738912	-0.9463075911251124	1.9407342523167823	2.6060279498340524	-0.7671395878882573	-0.955510522589746	-0.8926911957206951	-0.8530999932078499	-0.539253591864048	1.2024039735332988	0.0902111939135026	1.0567665487997362	0.0397012119074706	0.9480605584441436	-0.8842660951019834	-0.3637009296160747	-0.6471950930730582	-0.6021381822284493	-0.033519929712899	1.525743110987421	-0.956400543115508	-0.1257827279516348	-0.9939682461241276	0.3729084880409042	0.5286202807818946	1.0346629964652916	-0.3245161249437688	-0.5817661702157634	-0.3061342432517331
CCDC88A	0.4443218734731007	0.8255126923969355	0.316090742423504	0.5960729645536551	-1.0739386675216611	-1.869708215477144	-0.6272401466019577	-1.828586345989153	-1.2513999368558482	0.3171116983436101	1.0537101754658424	-0.5628356644123901	0.3877024972460585	0.3661451401785248	0.9638933742775208	0.9890761629868072	0.7017004058619623	0.295688513699506	1.0170847142515151	1.1545420728421971	-0.3331719993870002	-1.6583239857317416	-0.0411250549635759	0.8352381885386507	-0.0251184680663632	0.9559244008586658	0.6129431438655916	0.8671424789029821	-1.8559895006704576	-1.0562332964794394	0.3925434133356562	-1.8145735193189825	-1.5758938279593897	0.4086607664211039	1.1966014111122203	-0.7510176342988082	1.8675012075415571	0.7885147318226922	0.3046822575992221	1.0096725362056806	-0.2552590836064987	1.0419591864876208	0.7399247791416997	0.860087090409969	-1.864508487077336	-0.5635186563118796	-1.546416524995629	-0.7854195574095849	1.0611664838902206	0.8065359073241118	0.3928309677546855	0.8856845021239247	0.4488487661667446	0.9375570343983592	-1.869567894701041	-1.4854159019571356	-0.4966156695397395	0.092561892393076	1.009415772221608	-0.8964076243930049	1.0553570430355554	-1.4828911059382377	0.8445083958999665	0.4724982012471467	0.0252222921586059	0.8778755268749951	0.5704007896257874	0.5871783413486913	-1.8622488048340464	-1.7194029503505068	0.2798221326206027	-0.5578136776930754	0.4731647363534236	-0.0391709716124102	0.9032264816878176	-0.7287000520142995	0.5779052592978937	0.8120545198902006	-1.865106649469424	-1.7943973017696588	-0.0243924218800608	0.1560856241957947	0.1958585980816874	-0.4045010466564579	0.7045598623900149	0.8619950218871335	0.401237123918017	-1.4117523068834088	0.5846509072018211	-1.333633800722132	1.101400881680379	0.0950950105317773	1.056809840628083	-1.8574572111010048	-1.8792703657929444	0.6433990767771672	1.0503727068375108	0.3522640613124064	0.8643900904382705	-1.510442638239906	0.1887817340939778	-0.6173501461082552	-1.0972036370003502	-1.130743461331554	-0.034866705955036	0.8914454774908311	1.0378084097816174	0.777686122781587	0.5213369817433506	-1.0704304857879543	-0.5116451915323661	1.4770376240224656	0.4880319899007885	1.6672835162908934	0.4473438122313794	-0.2012213842707571	-1.691122282180656	-0.2679780372977847	0.3582331365416407	0.8350570228319762
CDON	2.726793989261214	-0.919395909515213	2.0795443390113517	0.4193165567593259	-0.9102900414374406	0.147094170688234	0.5511204543660154	-1.2385870163116	-0.1607450356735881	-0.95255799601456	0.9653361798380626	-0.655105710038142	-0.5618490793751112	-0.8148446435009652	1.400891194713369	0.3813173048664338	0.4390074747157155	0.0861081780799896	0.7188880500360922	-0.1292423459042936	-0.1392588588955327	-0.3855425653268561	-0.5345948661542522	-0.8599720939141151	0.9268863745964144	-0.197665638306434	0.4880308500165852	0.029970692314299	-0.417278632887193	1.0454363122640713	-0.2692778894224215	-0.1897129693992722	-1.3198537594954405	-0.629316739757048	-0.2471543301048867	-1.026752392771083	0.4862378062419342	-1.17070224022657	0.5095637892712601	0.1584688912673775	0.5165666791110548	0.670067628669053	0.9360025848525888	-0.5631795797411818	-1.3425863881708695	-0.4519083745649093	-0.0224282302174457	2.416828279805679	0.8511684193780413	2.0861503778013923	0.7434159319609045	0.4652032976776961	1.0181325336514166	-1.2213313903648904	-1.616041181410569	-0.3950242189337808	-0.8641132796822171	-0.9279320116864276	2.908046603956831	2.030944222231764	-0.6637806308278597	-0.6734941126795712	-0.4096129877473184	0.2659463798699563	-1.6188243620124725	0.8250489378062205	-0.4040558989026159	0.475333858850089	-1.0424433678088794	0.4244369443617795	-0.9382701131706594	0.1225935870911218	0.412834210029889	0.3666055445655854	1.2898377942490162	-0.9186370523128002	1.769807584399687	-0.4666881725159744	-1.450248462834658	0.4174642600748939	-0.1538681189515309	2.051165105529297	0.9896341568641248	-1.125843407621163	0.5299422422365202	-0.2579181790427039	-0.3431363656845121	-0.9779004253898343	-0.9508128236077612	-0.3587478286086486	0.3239873486474451	-0.878642891130781	0.5407084475493874	-1.5330271608583934	-1.350133542242287	0.7332674197776509	0.1775767510734939	0.6757464325123088	1.2883838723480223	-0.7553149364977412	-1.157271453527647	-0.0901192438533613	-1.3634500666405909	-1.2532323419547406	-0.1740100958520662	1.6116293771247927	1.4265554374184788	-0.1618609381151994	0.090266057048999	-0.322641310987787	-0.6532716296167048	1.4212730949747714	1.5049404991428472	0.4445340452772966	0.7642421535135703	-1.3303912183547633	-1.1281516252577422	-0.7614467696372417	-0.9760890670989756	-1.368718699192129
AMOT	1.5301895662024854	0.4997927138492766	1.273849926448022	0.2008229429633772	1.5785817634729862	-1.0901908660142794	1.980497302440972	-1.1444921993564166	-1.0770312419029116	-0.8816670750408472	1.2145179385363236	0.7343786405068097	-0.9713861898819036	-1.1712839441544136	-0.7669024542945759	-0.5041155738960326	2.427403868320745	-1.0826344836233392	0.0088960747131694	-1.1193409199785995	0.2490245462249904	1.6793655759400177	-1.1761750967288362	-0.2902539431581476	0.80919822753069	-0.4900044854353141	1.5701475040985868	1.5174730130617613	-0.066308299337041	1.214663837030055	-0.8931888782716869	-0.3008120387639442	2.345605412217442	-0.4931029966610776	-0.4487621358175828	-0.9595559827734832	0.0536444245203266	-1.1626884121995016	-0.2750959482730999	-0.5935546976852095	-1.173309724360294	1.1175653703314798	-0.7851898241277573	-0.4698729422176366	1.1999713066858242	0.2313483686467052	1.4225999495961374	-1.1228686815907507	1.321976714690241	-0.7427184876088093	0.2061733594273823	0.2308762144956396	-0.5383194803518712	0.880324259848666	0.7911886285409269	0.2157342577830943	-1.135588750829895	-0.3844215838884826	-0.6366984156018263	1.056251874979346	0.0827018001649119	1.1795064824885968	-0.6705657530809241	-0.9562355553190226	-1.1674423664596654	-0.3339499222967567	-0.942139152319076	-1.172900835727243	0.2502847578235385	0.2744193671082381	0.7143786980582303	-0.803856553577477	0.920475102788615	0.8578384496302733	1.1506142785347424	0.6602267058765758	0.4448241868460044	0.3016759799326263	-0.5803691887866301	0.3222143614003374	-0.8279491480715457	1.7277216655949152	0.8741846037675207	-0.698724143874519	-0.6064981350917027	-0.9952606899280264	-0.8928841045966354	1.131386021447257	-0.6602818303557385	1.5056522340349965	-0.6903900015977532	0.3206266714047602	1.2791226384944163	-1.043671837420804	1.302206154863414	-0.60049254902549	0.5147560006961843	0.834462677911775	1.270594547601843	-0.7515230932514709	-1.1411725809049875	2.343635506587738	1.650715276214831	0.4258594252902934	-1.1357250835235666	-1.1635548847170196	0.222911204705886	-1.1301011120335047	-1.127509057860205	-1.0172120656105812	-1.1635756033731377	-0.9514892719210112	-0.6118921548150811	-1.1513478698527255	-0.6151516931379473	-0.7591412445734178	0.5563397836525841	-0.1915216272513578	-1.1113525886620297	-1.0679807131819763
LRRK2	3.219101357963413	-0.6115850810868375	1.3755668432803123	-0.5201392338315397	-0.6409895547658034	-0.6435251384661398	-0.6395127117331333	-0.3555634088397748	-0.6438047440435488	-0.0752054960526035	-0.5555268909658144	-0.6334828915422687	-0.5499315811379962	3.0019421041957117	-0.4199133117737469	-0.4807793348978096	-0.4609284540480432	-0.6435856384137952	0.5105266352799905	-0.5383724589642351	-0.6488598263872586	-0.6108883839900999	-0.3406519706529154	-0.6488598263872586	1.933033345617484	0.7155142266094898	2.809732948241513	0.7601162341081767	0.6502316347031334	-0.5237621528536116	-0.2292200561063131	-0.5064907084346202	-0.0319512276614793	-0.3033620758792759	0.957644632802244	-0.5972924458646014	1.403442366758149	-0.1376780597214294	-0.5891672939292896	-0.4982910998122556	-0.6386285453479458	-0.5904906662087938	0.5178234072488026	-0.6463704837745942	-0.6488598263872586	-0.6415219163024183	-0.6488598263872586	-0.644540124817162	-0.0265205218801598	0.3787818221108693	0.7497179919218878	0.5017744940977327	-0.6293084856032348	-0.6427216491062689	4.346076393702505	2.8999318307736357	-0.6205093775023804	-0.4145136986466632	-0.6439665843259667	0.6333662112927305	-0.5128876288942489	-0.6162703226651629	0.5791575627156289	-0.5810910243608417	-0.60597926971407	1.2858081019010792	0.111645004778121	0.3111010933470008	-0.6383845478222459	-0.0757820473353102	-0.6406707139818499	-0.3986005728135878	1.2430218036546237	0.8396754864004544	2.660247005737643	-0.3904983718948584	-0.5585016317873177	-0.4393338238607329	-0.600048971964713	-0.6414032028073737	-0.6351509216139708	-0.5719539472683881	-0.6488598263872586	-0.5599894858696106	0.6535545034869636	1.058564403744097	-0.6290407163473952	-0.5009140035678377	-0.4777033467415421	-0.5910212966158892	0.075230949859142	-0.613530161151251	-0.5974627075825124	-0.6474220592857004	-0.6471366885954118	-0.1330239044331005	-0.1011884973913511	1.4307789322169089	2.959071771182301	-0.1302581709716633	-0.1151390031964856	-0.6447323009669121	-0.6368818473604164	0.2074014588416004	-0.5131381213247584	1.9919706999664284	0.4941708459659031	0.0520480078204942	-0.6461835098668972	0.5396994957835183	-0.5911438522989946	-0.6355265177960334	-0.5748041084271381	-0.6323723841289943	-0.4985161191085825	-0.639118425429841	-0.3703414651445326	-0.6461948030402853	-0.3774746102105762	-0.6356639115504426
DAB2IP	1.0460382207350456	0.7043129286044009	-0.466126206761786	-0.3369248381405241	-0.8743765254300256	1.1372711704237493	1.8548764639359312	1.5801415767384726	0.2207744702399713	0.1719282092041477	-0.036416733576402	0.3686064051812243	-0.3253133191214134	-0.0294400794456182	-0.1776046474591174	-1.481138155720524	-1.6010037441770015	-0.5589319165834166	-0.0377082834660655	0.3216475894530459	1.0693804167744427	1.6311111209576354	-0.2010459109595405	-0.2785317649834599	0.1624202859940569	0.0856677114538863	0.1930321506908998	0.3041302760554654	0.6974024064377806	2.1125757845260926	-2.4656330149076195	-0.2258296266266186	2.257387896973078	-0.4651255320906076	-0.0125743476241935	0.7883611055574256	0.5213680691894501	-1.9799402368186496	0.5674927784327238	0.9183739277831507	-0.591752124602434	0.1796346201081269	-1.316074801065944	0.5371912361958658	1.5354266185329903	-0.3069041671158798	-0.063341086670356	0.6282953849484036	1.1830642178106383	-0.9273149085443716	-0.1636188467877981	0.072816834035569	0.7937754246231015	-0.8254761490294605	0.6469039870914504	-0.7809641146706957	-1.0252730009924238	-2.1141590820238183	0.0216569550876322	-0.8945831148032234	-1.458016415922862	-0.3378832277182784	-1.7348620447609246	0.8819748870910983	0.3932322920729018	-0.3207975869380372	0.0171993429915095	-0.7686002951192868	1.770024294742877	1.1017968680266523	-0.9684727486609414	0.1857388587226912	-0.1264914728947113	-1.9397138575524395	0.3662293308920717	-0.0802804681341476	-0.0317968992071058	0.2385252310450815	1.2476610605524	0.8973793607441475	-0.326361025797167	1.268876828407938	-0.739276072863563	0.3064672384535087	1.4860330429153783	-0.1012667194914759	-0.8593013464342583	0.3606385489491734	-0.6432224044500072	1.092655422139147	-2.148922263322513	-0.650129566742536	-0.3830193011455251	0.4599376698903506	1.4481006619746168	0.1894104279931406	-0.1302884616488199	0.975360081280128	-0.2253300138564861	1.756495647671811	-1.4043879460707662	0.5036817268885372	0.876522928017806	1.2555960625287448	0.017625311918154	-1.647124572793507	-0.4331261173838928	-0.1842866815842877	-0.5331071727607967	-1.9161272357572017	-0.4086396685386342	0.2016618515987886	-1.759687169153513	-1.4748763247747974	-0.1712275374847651	1.6462889324556849	0.8827122969428552	-1.8708274276694847	0.6875171015119177	-0.4878332253632365
RRAGB	0.2033023676837613	1.1382387361728676	0.3810250089273891	-0.9571789377656124	-0.4933311062663959	0.6453850094101072	0.9446552525007238	-1.0556715807525994	-0.4349306972871553	-0.2315246892718257	0.9169549077015589	0.5079456526879661	-0.8183843963871137	-0.9276273703646924	1.5294012470909657	0.2042432626340836	-0.9693031648653724	-0.2018107952933879	0.2392923952825535	-0.724691149268837	0.0159344403775857	-1.4448966160961385	-2.096351594591954	-0.6349402003250998	-0.8352357215589156	-2.363528146624233	-0.1976247372193538	-0.6998910159909464	1.3284408552446625	2.8234647617317448	-0.7762637478045799	0.8155235396533129	1.2390633761486172	-0.4720139572527	-0.3291810320576117	-0.6148494220502554	1.7454336326556756	0.9391489241529494	-1.6328736308207377	0.3424083947789747	0.7382549638272863	-1.047650047139041	0.6192583129898449	0.5445891851218385	0.5775768795931704	0.0229632333198497	-0.2551920190335371	0.5827451689991994	-0.5603973419943068	1.4532249454349906	-0.257970418908133	-1.1321996657895728	-0.2145611277745074	-0.7115152536800131	1.1609342226634105	0.3578929467222299	-1.8429197522836729	0.0667518610105231	2.0937313166014992	0.2244029023910056	0.0346722278900973	-0.2902591254498204	-0.5173234288600804	0.4361496771557968	-1.1560821481128511	-1.3444193348642255	0.8117200437968125	0.622854541662814	1.002546203010453	0.950256787077743	2.0422261612717487	-1.195035640135684	-1.7280329344819745	0.5921771444314871	-0.8014010687501063	-0.047014830237918	0.3085134669824422	-0.3457109595464523	0.1209137856207201	-0.6850969379288977	-1.288236716769771	0.5193110103176083	0.941354313331528	-1.1475522122617965	0.5958208161713904	-0.3407969580033199	1.072090554313646	-0.8380625643268191	-0.9127365946592458	0.9305347089380632	1.4467643740142608	0.5380810373718943	0.1253675007369717	-1.26198021415752	0.762252223984594	1.6416176485113712	-1.0196430675927002	-0.5170605067365548	0.430841523014377	1.165223591180074	-0.3799044782064243	0.8922386282768899	-0.5158339051879813	-0.2951655058467984	-1.9635219399419732	1.8386769348985383	0.018145060002954	0.3337525606171028	-0.0738316908007795	-0.4231257102311212	-0.4671257147454509	2.3656293311016587	-0.2545499920736443	1.920195025121288	-1.068679079617806	-0.490400181947273	-0.767848589984785	-1.448803294485685	-0.0181339923366672	-0.3242359295142079
TET2	-0.1309678050748197	-0.8141131984576875	-1.6368658241345386	0.2046962029988899	0.3886568789976485	0.5344796385836639	1.3388537867160806	1.1099294824897028	0.2008680942352971	-0.9741767435197808	2.2105950077972074	0.5077173486711484	-0.1608858049063663	-0.3888506987212582	0.1461932320701854	-0.789127129410307	0.704172106350032	-0.4742561851972018	-0.1184905525142693	-1.2505451278531812	0.0608143915025263	-1.2159806265481057	-0.0515770009885047	-0.5317301217579945	-1.5341376815204677	-0.9589317162835768	-1.1762092854217685	0.1245578646863548	1.0539613321657573	1.46171709983077	0.0374243075694734	-0.776941391103289	0.7499850086204766	-1.5232258877109424	-0.013806896563036	0.2206491961248033	2.154352526148004	-1.2746549555485729	-1.2084776809228432	0.3630186250750036	0.8671905708965546	-0.1275658960842694	-0.2953664397711832	-0.0505468054092905	-1.4323601771337098	-0.3626645735299464	-0.5807352927538163	-0.6404776491939016	0.3924491025753921	0.7780211264152377	1.3116952557048862	-0.7122395417424694	-0.3855012886401192	1.331590721099719	-0.1165127085004232	1.676988791658375	-1.15485807194762	-1.1808615873366533	2.63230288968568	2.2557936854584018	-0.1211603136683209	-1.301079512824278	-0.4963618970132006	-1.0131225586339925	1.0366626075958156	0.0824154021101958	-0.8278718350541048	0.1574822291533493	-0.2896775852133248	2.6976529994226697	0.4494146964279843	0.453796302355035	-0.2387991096226927	-0.6122372936342176	-0.3152870230633303	-1.442784211886608	0.8366784666657967	-0.3993938779110702	1.4544812238563978	0.0681154839711426	0.1181484171035754	3.1670882447277333	0.3538914775451412	0.1899706438372266	0.0281752640082386	-0.0102216757626215	-0.3468381398420875	0.6106257271425293	-0.5597979143198988	-1.467274293325132	-0.065352482715945	-1.172440122752296	1.4062925125675396	0.5443219122383863	-0.7378886109782241	-0.7504647713685353	-1.2552827435356713	-2.2165804526402204	-0.0417461243199717	1.8558533072252328	0.5194976588317779	0.6564602831076086	-0.1885968482983847	-0.5424350846509397	-0.3961214825268792	0.9531038716834384	0.1794961818675093	0.2706231657462416	-0.6903151151530296	0.766375245778856	-0.8482027893907234	0.2123097490470671	1.65392769959624	-0.3348895639045719	-0.3673057761791899	-0.1510556097490085	-0.4927080150146147	-1.792181146019762	0.1479932947494413	-0.1604120153146299
BORA	-1.1156593551043692	0.6089689766946572	0.4210034307353296	-0.7369921108323539	1.151036623239017	-0.7375940321723141	0.3197596705923397	-0.436838760231182	-0.7077996655828378	-0.2215258649159995	0.8505510748808452	-0.959707709007292	0.0079462022905049	0.7271072054897533	-0.6188747364817835	0.901064362268806	-0.155974771792917	0.0698736113571589	-1.1889526885623205	-0.4844491522154627	1.1783956251050194	2.990528556013986	0.3188569644335278	0.4878137148953148	-0.2819697802869438	-0.5901319855694415	-1.2449239822334648	-0.6751607606527147	-0.5964484790198172	-1.4219767219531632	0.4062410986899779	1.4596705317421588	-0.2202384910248748	0.4859473067465852	0.4473556509447705	-0.1966878050658985	0.6047441681591156	1.1925827952997567	-0.239505566679528	-0.6427616770155854	0.3810054122256731	-0.3029374889631404	-1.4020842406573002	0.8576111182992108	1.1621826870230751	-0.1042821627821724	2.569761608460058	0.0092627651089825	-0.1210845350992913	-1.4245627390400943	-1.4856917367470233	0.2106675342325029	0.1221876448687652	0.3085705068087372	-1.1793002448791774	1.3109957210228067	0.0082121076829159	-1.9835171297796224	1.546276639674475	1.1055883124923331	0.8313766027459534	0.574142775897302	-1.3571961205130976	-0.3935525939819173	0.329776064665813	-0.9720926075857872	0.264014191776962	-1.193587368237531	0.4527498124785949	0.7262744682321993	0.1453208833298049	-0.1980543686145932	0.1375759019656152	-1.260618855469856	1.3092385293143252	0.3896328542252744	-0.876055728896829	-1.5341317434664914	-1.1171039908370786	0.0842488351602138	-0.2342354573200796	0.3263625464310142	-0.1952274990979945	-2.596314696839255	-0.4274194831358605	-1.4609366387469682	-1.0706050520470145	-0.5036699172749577	0.4884811430840965	0.2424357641220294	0.4126173667646948	-0.2022931279667372	2.6814426627034997	0.2209983058754193	0.3226864123804375	0.4330256817092358	-0.1128270065672977	-0.6647337138979548	0.5284945926326017	-0.5659251931241364	1.0955546791915105	-0.5644967666162548	1.0045020156662892	-0.2542812685618245	0.9279299826148882	-2.144894350385866	0.2527573326867847	-1.385544409248992	-0.7818896122739505	1.185601167295108	0.6024823200656262	-1.8419841326142672	-0.2127850268456796	-1.4777291732047226	0.4271454744194727	0.9035781518638948	1.1502292410807256	1.761109445884668	0.2128493559045179	2.431416088074248
RICTOR	-0.2675528212026842	-0.0584265627348275	-1.2805158224437514	-1.1818651127145734	0.7930644286907338	0.2629156116150718	2.1442261985407125	-1.4628184388408396	0.3825589225086027	-0.5260712198951762	-0.2122395882135573	0.405891919662805	0.2874126023267707	1.4572592675143925	4.089925514301103	1.2766214113429804	-0.8180708919580086	-0.0798499838361294	-1.941429225817621	0.3477999168128272	0.2529285516432198	-0.6164798377216764	-0.3825547934774838	2.083607337739014	-1.2807840056238151	-1.112238446984545	-1.0806175447224968	0.6443022448701466	-0.5761726267632034	-0.3674938389656222	0.5653737226984681	0.1535909921036528	0.0900742216256404	-0.540481755279369	-0.5759123743451664	1.2891500855077456	0.1787326863567035	-1.5833773555795732	0.6650845418695954	-0.687068154403783	1.4043389538535354	-0.1359156116040557	-0.5678582920067274	0.3715869313806326	-0.116207348543201	-0.1736706689016686	0.345770129859333	1.142113565008159	-1.2249360516101782	-0.800902487810629	-0.3651476342744311	1.2770486156527077	-0.0041055703370459	-0.3490907635826796	-0.0345297322979142	0.5254654204240399	1.3534554921341588	1.2289701116136125	-0.184052779162876	1.9338668822448977	0.749190758244225	1.0362728230466298	0.1260998580747559	0.649352140823893	0.8403457682793279	1.7486227039615927	-1.2941573523829897	1.0073889675105463	-1.3057870787611383	-0.0050158298115208	0.0209587985285803	0.2991166118814982	-0.5608242127606958	-0.0714785412440113	0.8633712995862283	0.4303460602000089	-0.7425707993673278	-0.430272860400159	0.0228025668038342	-0.7216793006192085	-0.5753736944123908	-0.1863516590356685	-1.8631891479174345	0.9415458976229548	-0.2531234650841586	0.0295582751513483	0.6854190601778087	0.6340569983702344	-0.6664172756548306	0.7800719291191622	-1.9883488088199672	-1.4024588154946718	-1.10814053405784	-0.6836587128991392	-1.3846479453975025	-0.0507760142001799	-0.9395888512637116	-0.6728412242124068	-0.0901724651959613	-0.5536112949947026	0.2821288646590642	-0.6578750971598252	0.1799419691845128	-0.6741432569334359	1.9724737467660072	-0.5945424592090546	-0.320072229455025	1.3406086367775376	0.5908892073482424	0.2172178762627489	-0.3011939565024656	-1.5224069465568637	0.978359342485902	0.6464855474554123	0.6657926304419861	0.4385075186889418	0.4830957264217702	-2.4241710950301463	0.7599284546587523	-1.7397580519450422
