source	target	direction	stimulation	inhibition	sources	references
P28482	Q92574	1	0	1	ACSN;SIGNOR;Wang	ACSN:15851026;SIGNOR:15851026;SIGNOR:17671177
P27361	Q92574	1	0	1	ACSN;SIGNOR;Wang	ACSN:15851026;SIGNOR:15851026
P28482	P49815	1	0	1	ACSN;BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:15851026;HPRD-phos:15851026;HPRD:15342917;HPRD:15851026;InnateDB:15851026;KEA:15851026;ProtMapper:15851026;ProtMapper:18794886;SIGNOR:15851026;SIGNOR:19188143;iPTMnet:15851026;phosphoELM:15851026
Q15910	P10275	1	1	0	InnateDB;SIGNOR	InnateDB:24457600;SIGNOR:23239736
P15311	P07332	1	1	0	DOMINO;IntAct;Lit-BM-17;SIGNOR	DOMINO:18046454;IntAct:18046454;Lit-BM-17:18046454;SIGNOR:18046454
P00734	Q07954	1	1	0	SIGNOR;Wang	SIGNOR:8626456
P24723	P49840	1	0	1	HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP	ProtMapper:11884598;SIGNOR:11884598;iPTMnet:11884598
Q9UKT4	P12830	1	0	1	ACSN;SIGNOR	ACSN:15279786;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:7575488;SIGNOR:11751633
Q9UKB1	Q9HAW4	1	0	1	SIGNOR	SIGNOR:16885021
Q969H0	Q9UM47	1	0	1	SIGNOR	SIGNOR:15546612
Q969H0	Q04721	1	0	1	SIGNOR	SIGNOR:15546612
P68400	Q13133	1	0	1	MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet	PhosphoSite:16904112;PhosphoSite:18250151;PhosphoSite:25825525;ProtMapper:18250151;SIGNOR:18250151;iPTMnet:18250151
Q9NQC7	P20749	1	0	1	KEGG;SIGNOR	SIGNOR:16713561
P21802	P60484	1	1	0	ACSN;HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	ACSN:10648629;ACSN:12040186;ACSN:15584861;ACSN:16288286;ACSN:17218262;ProtMapper:22891331;ProtMapper:30827889;SIGNOR:22891331;iPTMnet:22891331
P60484	P21802	1	0	0	ACSN;SIGNOR	ACSN:10648629;ACSN:12040186;ACSN:15584861;ACSN:16288286;ACSN:17218262;SIGNOR:22891331
P22607	P42224	1	1	0	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	ACSN:11447289;ACSN:11997436;ACSN:12040186;ACSN:14585353;ACSN:15173823;ACSN:15199124;ACSN:15567848;ACSN:16488589;ACSN:17496910;ACSN:19568798;ACSN:19615955;ACSN:6321473;HPRD-phos:10918587;HPRD-phos:11294897;HPRD-phos:11839738;HPRD-phos:12637327;HPRD-phos:12817007;HPRD-phos:15322115;HPRD-phos:7543024;HPRD-phos:7657660;HPRD-phos:7690989;HPRD:10918587;HPRD:11294897;HPRD:11839738;HPRD:12637327;HPRD:12817007;HPRD:15322115;HPRD:7543024;HPRD:7657660;HPRD:7690989;KEA:10748192;KEA:10918587;KEA:10982844;KEA:11152457;KEA:11294897;KEA:11438544;KEA:11839738;KEA:12637327;KEA:12817007;KEA:15322115;KEA:7543024;KEA:7592750;KEA:7657660;KEA:7690989;KEA:9355737;ProtMapper:10918587;ProtMapper:19088846;SIGNOR:10918587;iPTMnet:10918587;iPTMnet:11294897;iPTMnet:11839738;iPTMnet:12637327;iPTMnet:12817007;iPTMnet:15322115;iPTMnet:7543024;iPTMnet:7657660;iPTMnet:7690989
P49137	P63104	1	0	1	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	HPRD-phos:12861023;HPRD:12861023;KEA:11956222;KEA:12861023;KEA:16376338;KEA:9705322;ProtMapper:12861023;SIGNOR:12861023;iPTMnet:12861023
P22455	P40763	1	1	0	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP	HPRD-phos:10918587;HPRD-phos:11294897;HPRD-phos:11350938;HPRD-phos:11940572;HPRD-phos:12244095;HPRD-phos:12576423;HPRD-phos:12626508;HPRD-phos:14551213;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:19901323;HPRD-phos:8626374;HPRD:10918587;HPRD:11294897;HPRD:11350938;HPRD:11940572;HPRD:12244095;HPRD:12576423;HPRD:12626508;HPRD:14551213;HPRD:8626374;KEA:10918587;KEA:11294897;KEA:11350938;KEA:11429593;KEA:11850821;KEA:11940572;KEA:12244095;KEA:12576423;KEA:12626508;KEA:14551213;KEA:15592455;KEA:8272872;KEA:8626374;KEA:9083098;KEA:9305919;KEA:9566874;KEA:9582023;ProtMapper:10918587;SIGNOR:10918587;iPTMnet:10918587;iPTMnet:11294897;iPTMnet:11350938;iPTMnet:11940572;iPTMnet:12244095;iPTMnet:12576423;iPTMnet:12626508;iPTMnet:14551213;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:17389395;iPTMnet:19901323;iPTMnet:8626374
Q13642	Q06330	1	0	1	BioGRID;HPRD;NetPath;SIGNOR;Wang	BioGRID:24952875;HPRD:15710417;NetPath:14999091;SIGNOR:9418910
P36888	P35222	1	1	0	ACSN;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;Sparser_ProtMapper;Wang;iPTMnet	ACSN:12040186;ACSN:14585353;ACSN:17496910;ACSN:19568798;ACSN:22558232;ProtMapper:22126602;SIGNOR:17851558;iPTMnet:22126602
P43403	P29353	1	1	0	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Li2012;MIMP;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	HPRD-phos:10482988;HPRD-phos:10764799;HPRD-phos:10816433;HPRD-phos:10896916;HPRD-phos:10921922;HPRD-phos:11075717;HPRD-phos:12237775;HPRD-phos:15688026;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:18452278;HPRD-phos:18578522;HPRD-phos:18669648;HPRD-phos:19651622;HPRD-phos:19664994;HPRD-phos:19901323;HPRD-phos:20068231;HPRD-phos:20230923;HPRD-phos:9096689;HPRD-phos:9121430;HPRD-phos:9388490;HPRD-phos:9446569;HPRD-phos:9685404;HPRD-phos:9710204;HPRD-phos:9741627;HPRD:15688026;HPRD:7961936;HPRD:8761298;HPRD:9685404;KEA:10482988;KEA:10764799;KEA:10816433;KEA:10891441;KEA:10896916;KEA:10921922;KEA:11075717;KEA:11687594;KEA:12237775;KEA:12522270;KEA:15592455;KEA:15688026;KEA:7961936;KEA:8610109;KEA:8702728;KEA:9096689;KEA:9121430;KEA:9388490;KEA:9446569;KEA:9685404;KEA:9710204;KEA:9741627;KEA:9927207;NetPath:9685404;ProtMapper:9710204;SIGNOR:9710204;iPTMnet:10482988;iPTMnet:10764799;iPTMnet:10816433;iPTMnet:10896916;iPTMnet:10921922;iPTMnet:11075717;iPTMnet:12237775;iPTMnet:15688026;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:17389395;iPTMnet:18452278;iPTMnet:18578522;iPTMnet:18669648;iPTMnet:19651622;iPTMnet:19664994;iPTMnet:19901323;iPTMnet:20068231;iPTMnet:20230923;iPTMnet:7961936;iPTMnet:9096689;iPTMnet:9121430;iPTMnet:9388490;iPTMnet:9446569;iPTMnet:9685404;iPTMnet:9710204;iPTMnet:9741627;phosphoELM:9710204
P11309	Q04206	1	1	0	HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP	ProtMapper:19911008;ProtMapper:22216091;SIGNOR:19911008;iPTMnet:19911008
P48730	Q16665	1	0	1	MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet	PhosphoSite:20699359;ProtMapper:20699359;SIGNOR:20699359;iPTMnet:20699359
P55317	O00712	1	1	0	SIGNOR	SIGNOR:24801505
P06241	O14559	1	0	1	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Lit-BM-17;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet	HPRD-phos:16777849;HPRD:16777849;KEA:16777849;Lit-BM-17:16777849;PhosphoSite:16777849;ProtMapper:16777849;SIGNOR:16777849;iPTMnet:16777849
P06241	P22681	1	1	0	Adhesome;BioGRID;DOMINO;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Kinexus_KEA;LMPID;Lit-BM-17;MIMP;NetPath;NetworKIN_KEA;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	Adhesome:10592173;Adhesome:10629042;Adhesome:10829062;Adhesome:12231245;Adhesome:12244174;Adhesome:12941616;Adhesome:15556646;Adhesome:17094785;Adhesome:19734451;Adhesome:7642581;Adhesome:8551236;Adhesome:8621719;Adhesome:8995358;Adhesome:9311917;Adhesome:9535867;Adhesome:9890970;BioGRID:10629042;BioGRID:12231245;BioGRID:15208330;BioGRID:19734451;DOMINO:15556646;DOMINO:7642581;HPRD-phos:10092522;HPRD-phos:10799548;HPRD-phos:11239464;HPRD-phos:11994282;HPRD-phos:15556646;HPRD-phos:9890970;HPRD:10092522;HPRD:10799548;HPRD:11239464;HPRD:11994282;HPRD:7642581;HPRD:8621719;HPRD:9535867;HPRD:9890970;IntAct:15556646;IntAct:17094785;IntAct:7642581;IntAct:8621719;KEA:10092522;KEA:10799548;KEA:10829062;KEA:10934191;KEA:11239464;KEA:11994282;KEA:11997497;KEA:12522270;KEA:12604776;KEA:15556646;KEA:17570479;KEA:9102067;KEA:9525940;KEA:9890970;LMPID:10629042;LMPID:15737992;Lit-BM-17:10629042;Lit-BM-17:10829062;Lit-BM-17:12231245;Lit-BM-17:12244174;Lit-BM-17:12941616;Lit-BM-17:15190072;Lit-BM-17:15208330;Lit-BM-17:15556646;Lit-BM-17:16503409;Lit-BM-17:17094785;Lit-BM-17:25814554;Lit-BM-17:7642581;Lit-BM-17:7782294;Lit-BM-17:8621719;Lit-BM-17:8626543;Lit-BM-17:8662998;Lit-BM-17:8900205;Lit-BM-17:8995358;Lit-BM-17:9311917;Lit-BM-17:9535867;NetPath:8621719;NetPath:8995358;NetPath:9535867;ProtMapper:19904769;ProtMapper:22880054;ProtMapper:9890970;SIGNOR:9890970;iPTMnet:10092522;iPTMnet:10799548;iPTMnet:11239464;iPTMnet:11994282;iPTMnet:15556646;iPTMnet:9525940;iPTMnet:9890970;phosphoELM:9525940;phosphoELM:9890970
P06241	P52757	1	0	1	MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet	PhosphoSite:17560670;ProtMapper:17560670;SIGNOR:17560670;iPTMnet:17560670
P06241	O43561	1	1	0	ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet	ProtMapper:16938345;SIGNOR:16938345;iPTMnet:16938345
P06241	Q13094	1	0	1	HPRD;PhosphoPoint;SIGNOR;Wang	HPRD:9047237;SIGNOR:9047237
P06241	Q16539	1	1	0	KEA;Kinexus_KEA;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	KEA:15735648;ProtMapper:15735648;SIGNOR:15735648;iPTMnet:15735648
P06241	Q04759	1	1	0	HPRD;IntAct;Lit-BM-17;PhosphoPoint;SIGNOR;Wang	HPRD:10383400;IntAct:10383400;Lit-BM-17:10383400;SIGNOR:10383400
P06241	P51812	1	1	0	HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP	KEA:12601080;KEA:18156174;PhosphoSite:18156174;ProtMapper:18156174;SIGNOR:18156174;iPTMnet:18156174
Q9UP38	O14641	1	1	0	SIGNOR;Wang;HuGeSiM	SIGNOR:23151663;HuGeSiM:19388021
Q9UP38	Q92997	1	0	0	SIGNOR;Wang;HuGeSiM	SIGNOR:23151663;HuGeSiM:29144234
Q14332	O14641	1	1	0	SIGNOR;Wang	SIGNOR:23151663
Q14332	Q92997	1	1	0	SIGNOR;Wang	SIGNOR:23151663
Q9NPG1	Q14344	1	1	0	SIGNOR	SIGNOR:14977528
Q9NPG1	P50148	1	1	0	SIGNOR;Wang	SIGNOR:14977528
Q9NPG1	P16520	1	1	0	SIGNOR	SIGNOR:17251915
Q9ULV1	Q92997	1	1	0	SIGNOR;Wang	SIGNOR:27096005
Q9ULV1	O75581	1	1	0	SIGNOR;Wang	SIGNOR:18077588
Q13467	O14641	1	1	0	SIGNOR;Wang	SIGNOR:23151663
O14757	P06400	1	1	0	HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;dbPTM;iPTMnet;phosphoELM_MIMP	ProtMapper:17380128;SIGNOR:17380128;dbPTM:17380128;iPTMnet:17380128
Q13467	Q92997	1	1	0	SIGNOR;Wang	SIGNOR:23151663
Q13467	O75581	1	1	0	CancerCellMap;HPRD;SIGNOR;Wang	CancerCellMap:12857724;HPRD:12857724;SIGNOR:18077588
O96017	P10721	1	1	0	SIGNOR	SIGNOR:22558186
P28482	P10275	1	0	1	HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	HPRD:10318905;HPRD:9725910;KEA:10318905;ProtMapper:18511414;SIGNOR:18511414;iPTMnet:10318905;iPTMnet:18511414
P27361	P10275	1	0	1	HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;phosphoELM_MIMP	PhosphoSite:21157430;PhosphoSite:28638477;SIGNOR:18511414
P15976	P04839	1	1	0	SIGNOR	SIGNOR:10734088
P15976	P23769	1	0	1	SIGNOR	SIGNOR:21853041
P15976	Q01196	1	1	0	SIGNOR	SIGNOR:17725493
P23769	P37231	1	0	1	SIGNOR	SIGNOR:19772889;SIGNOR:20510530
Q15389	P21802	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q9UM73	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P54753	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P08581	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P30530	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P08069	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P22607	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P36888	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P29317	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P29322	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P00533	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P22455	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P11362	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P54760	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q12866	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q15375	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P54756	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q8IWU2	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P06213	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P04626	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P10721	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q9UF33	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q04912	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q01974	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P14616	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P29376	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P16234	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P07333	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q16832	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q08345	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P29320	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P54764	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P09619	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	O15146	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q01973	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q16288	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P08922	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q13308	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q06418	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P07949	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q16620	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P04629	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q6ZMQ8	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P54762	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P29323	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	Q15303	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P21860	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P21709	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P35916	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P34925	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P35968	1	1	0	SIGNOR	SIGNOR:17306385
Q15389	P17948	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q9UM73	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P54753	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P08581	1	1	0	SIGNOR;Wang	SIGNOR:17306385
P05230	P35590	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P30530	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P08069	1	1	0	SIGNOR;Wang	SIGNOR:17306385
P05230	P36888	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P29317	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P29322	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P00533	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;SIGNOR;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115;SIGNOR:17306385
P05230	P54760	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q12866	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q15375	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P54756	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q8IWU2	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P06213	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P04626	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P10721	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q9UF33	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q04912	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q01974	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P14616	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P29376	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P16234	1	1	0	SIGNOR;Wang	SIGNOR:17306385
P05230	P07333	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q16832	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q08345	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P29320	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P54764	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P09619	1	1	0	SIGNOR;Wang	SIGNOR:17306385
P05230	O15146	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q01973	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q16288	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q02763	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P08922	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q13308	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q06418	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P07949	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q16620	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P04629	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q6ZMQ8	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P54762	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P29323	1	1	0	SIGNOR	SIGNOR:17306385
P05230	Q15303	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P21860	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P21709	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P35916	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P34925	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P35968	1	1	0	SIGNOR	SIGNOR:17306385
P05230	P17948	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P21802	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q9UM73	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P54753	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P08581	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P35590	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P30530	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P08069	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P22607	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P36888	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P29317	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P29322	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P22455	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P11362	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P54760	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q12866	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q15375	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P54756	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q8IWU2	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P06213	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P10721	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q9UF33	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q04912	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q01974	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P14616	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P29376	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P16234	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P07333	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q16832	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q08345	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P29320	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P54764	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P09619	1	1	0	SIGNOR	SIGNOR:17306385
P15514	O15146	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q01973	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q16288	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q02763	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P08922	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q13308	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q06418	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P07949	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q16620	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P04629	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q6ZMQ8	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P54762	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P29323	1	1	0	SIGNOR	SIGNOR:17306385
P15514	Q15303	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P21709	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P35916	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P34925	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P35968	1	1	0	SIGNOR	SIGNOR:17306385
P15514	P17948	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P21802	1	1	0	SIGNOR	SIGNOR:17306385
O14944	Q9UM73	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P54753	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P08581	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P35590	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P30530	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P08069	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P22607	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P36888	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P29317	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P29322	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P22455	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P11362	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P54760	1	1	0	SIGNOR	SIGNOR:17306385
O14944	Q12866	1	1	0	SIGNOR	SIGNOR:17306385
O14944	Q15375	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P54756	1	1	0	SIGNOR	SIGNOR:17306385
O14944	Q8IWU2	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P06213	1	1	0	SIGNOR	SIGNOR:17306385
O14944	P10721	1	1	0	SIGNOR	SIGNOR:17306385
