source	target	direction	stimulation	inhibition	confidence	sources	references
Q9H334	Q8TD10	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O95297	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q96DH6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8IVL1	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8IXF0	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O60462	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9Y4C0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P52948	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q6VY07	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P09874	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q07343	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9NTI5	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O60346	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8N3S3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P27986	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P48426	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q13794	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P14859	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O14974	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8TCU6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P05771	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q13635	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	B7ZAP0	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O15315	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P15918	0	0	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:21655267
Q9H334	Q13905	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8WZA2	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q92565	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q93062	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9P2R6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q14699	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8WYP3	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	nan
Q9H334	Q13464	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q01974	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8N122	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q01196	Q9H334	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q01196	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q58EX2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9UHD8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P11686	0	0	0	A	DoRothEA;TFe_DoRothEA	nan
Q9H334	Q9UPX8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	A1A5C7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q92922	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q7KZF4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9H3E2	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q92673	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O60271	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q14159	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P81877	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8WVM7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8N3U4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P42224	Q9H334	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:17558387
Q9H334	P42224	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	nan
Q9H334	Q9P246	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O95425	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9UPU7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P24557	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q6N022	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q6YHU6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P55327	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P29144	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q96Q05	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q16881	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	O15042	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q15386	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9Y2C2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P46939	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q14135	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q96RL7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q709C8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P49754	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9H4A3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q8NBI6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	P61236	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	nan
Q9H334	Q05516	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9P243	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q07352	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9UBW7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q9H334	Q9ULD9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
O15409	Q9UHC6	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:18987363
O15409	P08581	1	0	1	A	DoRothEA;HOCOMOCO_DoRothEA;TRRUST_DoRothEA	DoRothEA:21832174
O15409	Q03405	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:20858596;HTRIdb:20858596
Q9BZS1	P51679	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;TRRUST_DoRothEA	DoRothEA:21036387;HTRIdb:20554955
Q9BZS1	P60568	1	0	1	A	DoRothEA;IntAct_DoRothEA;TRRUST_DoRothEA	nan
Q9BZS1	P01589	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;TRRUST_DoRothEA	DoRothEA:21036387;HTRIdb:20554955
Q06546	P38398	0	0	0	A	DoRothEA;ENCODE-distal;FANTOM4_DoRothEA;IntAct_DoRothEA;ReMap_DoRothEA	nan
Q06546	O94826	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:17167546;HTRIdb:17167546
P15976	Q8N302	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:19556247;HTRIdb:19556247
P15976	P22557	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TFactS_DoRothEA;TRRD_DoRothEA;TRRUST_DoRothEA	DoRothEA:23935018
P15976	P51677	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:21041734
P15976	Q92905	0	0	0	A	DoRothEA;IntAct_DoRothEA;TRRUST_DoRothEA	nan
P15976	P04839	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:10734088;HTRIdb:10734088;SIGNOR:10734088
P15976	P01588	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:8677751
P15976	Q5VTD9	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:19522008
P15976	Q9HCN6	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;TRRUST_DoRothEA	DoRothEA:12377757
P15976	P68871	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;ORegAnno_DoRothEA;TRRUST_DoRothEA	HTRIdb:15358512;HTRIdb:2461328;HTRIdb:3243278
P15976	P69891	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:2336386;HTRIdb:2734104
P15976	Q9BXL5	1	0	1	A	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;TRRUST_DoRothEA	DoRothEA:18599389
P15976	Q16621	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	HTRIdb:16648487
P15976	P02776	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:12609849
P15976	Q01196	0	0	0	B	DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:16628190
P15976	P17947	0	0	0	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:10753833
P17947	P15976	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:20304827
P15976	P17542	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:8058326
P15976	P21731	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:18698092;HTRIdb:18698092
P15976	P19544	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:19212333;HTRIdb:19212333
P23769	O15439	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O14639	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9NUN7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N6G6	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9UEY8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P07327	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:16153155;HTRIdb:16153155
P23769	P51825	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P51826	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9UPQ3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N157	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q12802	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13023	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13740	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O94788	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9C0C7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8IY63	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P23769	Q01432	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q15389	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O15123	0	0	0	A	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:22792348
P23769	Q12955	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N957	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O15084	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q7Z6G8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q4KMQ2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P27695	1	0	1	A	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P23769	P05067	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P10275	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:24423874
P23769	A1A4S6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q53QZ3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N264	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9UNA1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	A7KAX9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	A6NI28	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O43182	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9NR81	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8NFD5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q14865	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8NCT1	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P23769	Q9ULH1	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8TF62	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8WXX7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O75815	0	0	0	B	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9H6U6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q6W2J9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O00238	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q6ZN30	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q5VU97	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q05682	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P20810	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13191	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q7Z6B0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9BSQ5	1	0	1	A	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P23769	Q8ND76	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O00421	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P23769	Q9C0I3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P28906	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-distal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	nan
P23769	Q5VT25	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13634	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O94921	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q5VV42	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9Y232	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q6ZU80	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P52757	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q2KHT3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8NA66	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8TBE1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9P232	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q05707	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9BXS0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q17RY0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P78560	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q02930	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8TDX6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P35221	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P09668	1	1	0	A	DoRothEA;ENCODE-distal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P23769	O60494	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13948	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9H7Y0	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	nan
P23769	P04839	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA	DoRothEA:10734088;HTRIdb:10734088;SIGNOR:10734088
P23769	Q9Y4D1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8TEH3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q6P3S1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9Y6T7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q92813	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8IYB7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q96QB1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O43261	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q12959	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q15700	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q96DT5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q96BY6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N1I0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9H7D0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q12882	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q16555	0	0	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:15207709
P23769	Q03001	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9Y4J8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O60941	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q96EV8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9Y6W6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q7RTS9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8NCM8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q13627	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q5VUJ9	1	0	1	A	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P23769	Q5JVL4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P52803	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P00533	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9H6Z9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9NZC4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O15372	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q92556	0	0	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9ULC0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8N8S7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O43491	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P01588	1	0	1	A	DoRothEA;ENCODE-distal;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:8677751;HTRIdb:8677751
P23769	Q12929	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q15303	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q8IUD2	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	O15083	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	P11308	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	nan
P23769	P41212	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q9UI08	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P23769	Q96A65	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
