	RFX5	MYC	NFKB2	FOXM1	E2F1	E2F2	TFDP1	SREBF1	SREBF2	MYB	PAX8	SRF	E2F3	ATF1	USF1	NFIC	TCF3	RARA	PPARA	TCF7L2	CREB1	ETS2	POU2F1	RUNX1	ETS1	SP1	CEBPA	STAT4	SPI1	FLI1	MITF	IRF1	FOS	REL	RELB	NFKB1	RELA	CEBPB	JUN	ATF2	SMAD3	SMAD4	REST	FOSL1	SP3	ESR1	STAT6	ELK1	JUND	HIF1A	EPAS1	STAT3	AR	PPARG	VDR	YY1	ZEB1	HSF1	NFE2L2	TWIST1	NR3C1	HNF1A	RUNX3	STAT1	IRF9	STAT2	ATF4	STAT5A	STAT5B	FOXO3	FOXO4	FOXO1	RXRA	TP53
GAS6_LPS	0.7664574596990381	0.04662584527296182	0.06801142639410557	0.6463392041427809	0.22340631654270282	0.4393989826794218	0.4618605094184358	0.7909457682912691	0.6964946410025719	0.8804919194405758	0.6181640409549459	0.7584995280498115	0.3137098099617068	0.3826700545198818	0.6922558092272052	0.6716657300250739	0.5336401223002873	0.812819366281653	0.920137376210824	0.8414408786046355	0.8293560401716886	0.8430534624599756	0.7620833902508634	0.934024076491476	0.9553403881956943	0.9578606361109171	0.656782962240396	0.833457104230207	0.9192623205157596	0.4148208636606031	0.5219405762445124	0.778699402293022	0.9726391528692477	0.9611714922214913	0.9104538823180286	0.9915348298408199	0.9907343522587755	0.8784363697803024	0.9933533810705791	0.9577838099115992	0.8745958890218688	0.8888740121567589	0.6471209451443621	0.9346586967060116	0.9029904788474594	0.6813274602372232	0.6905643516502706	0.8587955519492303	0.7150579001647364	0.7636207412392761	0.8059181270268239	0.6005429837289717	0.3059317214730295	0.34089215469334433	0.6874957595799005	0.4487975660454235	0.12488573259334518	0.6246896538890379	0.6341869650717056	0.2883303683027888	0.3816592901351399	0.3428299127220316	0.1874939524409996	0.18735920605734507	0.6046098402572987	0.6740826753795954	0.8616289695047117	0.8538775008483575	0.8036897374468789	0.3022488651205439	0.46963599573116543	0.18138520056314042	0.5657558283854633	0.4111749949064589
IL1B_LPS	0.08556281365973342	0.014073073473690271	0.07900637748062807	0.4435623570960839	0.36074350428536744	0.12160813331522712	0.22341756965985404	0.5256081052973506	0.49839060135324303	0.7127646174986426	0.7505104347866016	0.7238354219802617	0.22994124835079396	0.5198281160013124	0.14626073961405298	0.5845480302298538	0.42177076476239134	0.23544121704661847	0.7473265151362977	0.6861853690830509	0.5521916537147247	0.5877996549025993	0.38429954419611106	0.9608892991530754	0.9272645462396157	0.6523819085066946	0.3444619381909672	0.6418755594272094	0.7187759583283633	0.3919684182957542	0.6525288902137641	0.46291924952939345	0.860204646630723	0.6875504142547905	0.8574161957878585	0.9233438434915071	0.9524059867115752	0.9418253894781946	0.8949249145533514	0.786659799196571	0.7842601401181155	0.6613462530362557	0.7932654574336822	0.8728386928518803	0.6945982140275306	0.9439663270441775	0.8264842588152074	0.8573230679877932	0.7933924753345912	0.7981838021324077	0.8099606826818947	0.8287829312555363	0.6580833163673582	0.21539482082705802	0.2088753646669482	0.2426091298324374	0.2200070399079582	0.1116413964362174	0.46295241916812513	0.344403266644523	0.7741444664273888	0.4736703186490957	0.49760396499047915	0.7165219434837886	0.9562526719758555	0.8719278172625539	0.7398763814264987	0.8749505681975399	0.7649418550528755	0.9016479732690904	0.583072660587926	0.2700226807119921	0.5584062268366159	0.28722405639364046
IL1A_LPS	0.3697766293937706	0.09302678503114921	0.11050972931091906	0.7606008826251215	0.13124865880856912	0.07424909186438851	0.04748235831491877	0.4067123443782881	0.4905702682078466	0.18734797283432209	0.10961136369726367	0.6092921690724293	0.1468748769533754	0.5007088338127866	0.5483834374233476	0.6656654712983746	0.5523955689685502	0.5328247169631163	0.8728109828147843	0.8041932559082677	0.7527914912203286	0.7792047601392571	0.5103835516506655	0.665743765543898	0.7765159722707304	0.8420470009410403	0.3535351850311878	0.6868716691324787	0.9390969331277645	0.3771161774552256	0.6092025103971821	0.9521515465728658	0.9559424259059481	0.9204667511878465	0.9569058609468146	0.9896283154048084	0.9922781991200663	0.8636741161226499	0.9842266476136289	0.9209196926412452	0.8061682449505043	0.6444131551012858	0.7855341737574597	0.9647935825841621	0.8680639922531566	0.48121323776262337	0.8169080544847013	0.6740540733683749	0.9029323679733134	0.966742542251757	0.8219667346132878	0.8078005964849667	0.31994755746513237	0.4143714542275318	0.38585877119034706	0.48716709262553604	0.19345231688670828	0.5576283803413338	0.7745499727893066	0.34380207297418297	0.43709197367634994	0.27892785729979896	0.5567467418287078	0.8874492747346991	0.8996684948815217	0.9900370232658104	0.5816001954726765	0.6321044969828514	0.5059298284306429	0.7508559701698174	0.6170609486993959	0.1524993819229646	0.4460853857207162	0.44009556482722156
CCL5_LPS	0.4955536080204074	0.16704857549698984	0.09855591646810136	0.13737799747986604	0.045583043784895555	0.09804571365820963	0.04686747285121985	0.5011288042429746	0.49851897605920126	0.47949729980494293	0.32134789240110734	0.6974355778434064	0.2965187213384025	0.1510769168745067	0.5030239379300465	0.5708803720370941	0.792870908176804	0.6712199999281052	0.6428696322524878	0.7275589599897925	0.48687490903538067	0.610753769502679	0.5921821047877747	0.7870056166708564	0.737029898395143	0.8697784295382667	0.6344881777038078	0.8273838553561371	0.653942258043125	0.33628614788699684	0.37208296401814867	0.9437388149953865	0.9548532770324951	0.9446220581161343	0.9630672381099635	0.9897097675793574	0.9902953316034426	0.9673794142459937	0.9704035863360402	0.9339751861700771	0.7837685296124345	0.9230347415584568	0.46624098754348625	0.8820968168946606	0.720871269951476	0.6030797222046209	0.8641894733462385	0.8689924580220347	0.8784937873629755	0.8763717647157898	0.7795237319653925	0.8151744897988986	0.48547891863875087	0.264002735316226	0.6556221900031909	0.46206018888899725	0.48166079563975134	0.810041878994231	0.7693442539761342	0.7423866803791814	0.5877691658912204	0.5137690795033989	0.5073373196105789	0.816538690170712	0.8178493455781963	0.975443747928304	0.5891086380150863	0.8892126142963014	0.7872596003843202	0.7457720758772131	0.7744689231180495	0.2128054464848436	0.6317336191353591	0.8831586548299903
CSF1_LPS	0.037961285272380595	0.040872717752939144	0.09687304545883985	0.3727128783925603	0.2049374081243054	0.06285633066122	0.19032615617252935	0.6835993545174475	0.6423849934163328	0.4694628674883083	0.3493319516333413	0.8095696588307406	0.16448870154606615	0.3908548454538331	0.35237416939961286	0.4789910816543309	0.5777833621725386	0.7736730153890834	0.6360631019839064	0.7131405259682397	0.7191179840525155	0.8804003003258758	0.6469582654728716	0.7874101593139029	0.8639959095483798	0.8606265816529615	0.7560498015024907	0.787308269768703	0.8730946739751848	0.6546460535817127	0.20160639689748172	0.8415095649056312	0.9876930717522829	0.9673970755983666	0.940243034844584	0.9956575602037709	0.990730783040648	0.9723534442095416	0.9900212963061858	0.9491339271852662	0.8645680425494895	0.9467579163463208	0.6275182635586899	0.8985180962626418	0.7619729028443893	0.7155827025562174	0.6907731978638567	0.9353511930333901	0.8957187632217686	0.9486880214680036	0.9174154837891544	0.9698493272776225	0.397727351726035	0.21487808789452484	0.32157802204937525	0.5862790660369759	0.28668857492620764	0.7683786602767173	0.571702218767498	0.6883100385893866	0.542905736320819	0.3023057019298733	0.31571825729341224	0.8484497600936534	0.9049188381389269	0.9667747059798613	0.9652943665412559	0.915459900308059	0.9231416879667831	0.5331797577274318	0.5905338610239254	0.3203792282005263	0.7883817307013311	0.6745745005340831
CSF1	0.011436285653142884	0.047927803563809046	0.3811554669156454	0.5735490223201554	0.6869488161431598	0.13456622696589304	0.11652024488554998	0.3576673146709478	0.3093626170381256	0.3946072641522802	0.5290070902345843	0.7235437945851151	0.0720870303026121	0.5765319577447484	0.20739712735847232	0.3347668864117939	0.2218704395908797	0.4637428036614286	0.6115421507140815	0.8245887258116573	0.48565914342492056	0.7667599662176261	0.6664532310719	0.22734977828138428	0.2749810495735197	0.5491311585983701	0.3077627921168843	0.3042804629411209	0.6459145730372097	0.7356972990784154	0.42816349712795	0.4055968837091142	0.8283991306456473	0.7479454426559515	0.5346109953241193	0.40669756456396455	0.2939268266516231	0.3312661393297348	0.3419611525838898	0.25757746362525685	0.22956854798614607	0.34432679423708684	0.2854065493762825	0.4080702702736048	0.4563416778298711	0.5767347884289107	0.30204168048774344	0.872777194741133	0.7611530683793373	0.714566972352712	0.5834559137940922	0.7393394968496745	0.24611570552422318	0.15710574634411673	0.7608727006419966	0.7569673349997138	0.20418183700642364	0.7117962211716917	0.5514515725654564	0.6203681773630514	0.7129965853466722	0.4622951688681797	0.7774749073737377	0.9927498562260075	0.9945811061769277	0.9922512641188985	0.948368652620206	0.8660809114386279	0.9080662698282336	0.3524884164721219	0.5441231052833158	0.8053639758487807	0.68390688813202	0.5637305266786988
IL17A	0.02205130449101639	0.059037050711119005	0.1922669751687225	0.5781432117585421	0.5885638364953172	0.17427575059957245	0.39405419215536236	0.18004144771969563	0.13525697919518506	0.42703988688923544	0.36796987125912056	0.4033489590837049	0.15536166637231164	0.21033056498236796	0.1556771871163799	0.3248843979180267	0.43730465735536317	0.47325248087836325	0.4247658440887563	0.7509217800690626	0.299926786029526	0.5871674506461128	0.5794604056899101	0.28430746858363964	0.47121729666288703	0.6670222391779456	0.3797739333147144	0.23569208188029833	0.6618467652836496	0.838616099170285	0.5690696965970193	0.028069141377676014	0.6492291701554432	0.384029845430833	0.7156151103652818	0.23025140827732962	0.2734836603236251	0.7613332263262279	0.23807631410938784	0.24994744406439118	0.437028189716523	0.2612513684328268	0.6665914568080945	0.6319542668186283	0.516731407648312	0.661608995362034	0.1346658811058675	0.259845960037986	0.6784267665116435	0.928289837209316	0.7028356655209609	0.8290541355520531	0.470193095945065	0.18336233438924343	0.8524055773319371	0.6668098718835113	0.25737240921173954	0.5493375990915517	0.6173423738959265	0.5041137778096304	0.41705307643881806	0.5808267382989782	0.5497997550123515	0.8241510151490432	0.9605126378866674	0.7912924325097204	0.9072117191079737	0.7221444362328465	0.8346602081091672	0.5307394478254458	0.514242944273486	0.7979437082428769	0.7188213993015928	0.5839655172007506
TGFB1	0.9011755342179346	0.09392055634763292	0.5333285417216853	0.6007168647019816	0.6469063892144729	0.28493081913072305	0.7609028128774756	0.04400315315328626	0.06094710410527178	0.5403359595381163	0.3523283773769119	0.25680289930064026	0.2251651011459545	0.22430038031017258	0.5788146732380494	0.2735544305046755	0.17491293467572822	0.245025089286146	0.4852084336159056	0.5819378455164923	0.5155804810100775	0.4571531456182656	0.670364231550791	0.13795088860171056	0.5603662774036323	0.6212750396144922	0.3660372104163527	0.28267648028341935	0.8611516242571176	0.5892501572150844	0.9520656934074849	0.08687769984619093	0.7622567930622615	0.40098296283380985	0.18793697212908117	0.1880698507749283	0.07785179211347452	0.448757543389261	0.34445828802616213	0.3106173352000905	0.5562323044807612	0.382721925988511	0.7041545363917892	0.5533252529078327	0.750233960401816	0.6332244771971656	0.40015892104494794	0.3811259971541948	0.45480144773170184	0.28165793139826834	0.5687133242467897	0.1997515961338444	0.35698110339512956	0.13792280515814848	0.5318467402753241	0.36426383154082076	0.28602213232933243	0.24509507994350566	0.566648242290499	0.6631248496308283	0.8554312562384556	0.4248361345978925	0.4250456014524163	0.8182579586325414	0.9629154257800614	0.8954121806394748	0.8737107670159632	0.6078715303167954	0.6660421713473996	0.35932715480390465	0.4054924948239579	0.7577450552794112	0.6332547003868527	0.5340236206638949
IL1A	0.29936612174101146	0.2104980024914566	0.3926074216578458	0.21090094047102537	0.48409733504274766	0.2310658965889797	0.6477336940762877	0.09911001117790014	0.2794341669212688	0.4222328617527644	0.43011348890320567	0.18131057908429155	0.28885131861739327	0.17095597531488183	0.324560004132468	0.24610005707668697	0.37805161985785973	0.35079508737942156	0.14747700019292007	0.5339123546053096	0.3489615971758322	0.4962567433070797	0.31947262134257504	0.24458054338104881	0.4980083237252555	0.34614509768514057	0.27411169939224356	0.14656480674713188	0.6359150705675277	0.5804890617449073	0.5209787575646205	0.27989809754166284	0.8739071551815076	0.6373987882679366	0.3951719080915263	0.33778728134024494	0.24302874520036966	0.3602047115868958	0.3317388298412222	0.23233074837451384	0.2108175972895006	0.19761830662915525	0.8116229755532615	0.6818170411180947	0.6141908491272814	0.3263637197503467	0.39963751205795217	0.5223788595973795	0.5358982853832841	0.45739308494877573	0.44085484205620207	0.40530765694871707	0.27020718162774837	0.1807325123657062	0.9034711949008742	0.44617891450106606	0.17271881520569954	0.3949017417468266	0.6828631913350591	0.647544483687212	0.7812461185654841	0.34609141772579505	0.4630820485176702	0.9081440931429612	0.9930352199758123	0.9797019165487965	0.913833945866783	0.6640470424977498	0.7099631627536648	0.5999483303874603	0.5492009378593325	0.6884254034238193	0.7401136212784569	0.8394524279547672
IL1B	0.10725483804790752	0.02922091170113409	0.44443145348730406	0.46597445170777974	0.5264165587203955	0.3904187193226355	0.24608792493968157	0.05123756516249105	0.05790495763118428	0.3090391588111989	0.398210286951695	0.3676342016058666	0.13681057655014708	0.27337998366269245	0.2467272659961798	0.09641528363496257	0.308390968133886	0.23460006641558773	0.14602598640399775	0.43522933124052054	0.38174095910709593	0.6277213933195678	0.4643430662528931	0.29430648146277466	0.4754971110599324	0.27998714528924323	0.21689985986031965	0.10078924868786499	0.7627252382817633	0.518900434883793	0.6478214211535878	0.1609051464128892	0.7094822844891685	0.6523935714556737	0.45721021971312975	0.146043015558182	0.21387487711864933	0.41082371066799617	0.3551015100525067	0.356354288267588	0.22283156329524145	0.21511512338667477	0.49954853800682764	0.849111513923211	0.4250661942256173	0.3212764185332486	0.471328933260427	0.7491593764526607	0.6224320994204011	0.6336393540113924	0.4820417514593356	0.5037487428394689	0.33386869296360067	0.23490684126638917	0.7201102998238704	0.5023358866505662	0.5783264880669773	0.3469824307180204	0.6102322824155662	0.7713543777260243	0.8628256808950264	0.521517009340716	0.5455493109877232	0.874271991345218	0.985561096006541	0.9178939716987806	0.8914222697606486	0.616053339632715	0.6704258845799702	0.37674902166913476	0.4370778667516039	0.5603049509547896	0.7117780053820314	0.8803108084968023
C5	0.0026505245526623625	0.12526827298265858	0.45077474174034454	0.3205335160206168	0.28307703629671577	0.08498802503198566	0.12821513978304866	0.3684726538013186	0.2477134609750654	0.4045819470855292	0.27563264502577534	0.5262038244386553	0.2066259088297815	0.18555306050952924	0.1591112470751218	0.3144010711174047	0.3992536906013615	0.570900745065535	0.7230238194719086	0.6074370998214609	0.2426875254321048	0.6246433471716247	0.6691177990369945	0.3445200989568612	0.3675930636743498	0.18499469408742986	0.3500698120049883	0.29522841447982423	0.06403216281578566	0.35887931375302085	0.25005004022809996	0.45722839101686186	0.5456458067900236	0.8019567674257294	0.46370474261562156	0.5890797221664786	0.4273745601579633	0.4785120389947506	0.3440547664269229	0.4545342255663625	0.4221963327957311	0.2891332523123691	0.29401854536886085	0.16542724830953898	0.41197521814199256	0.7601375879870795	0.5915022378222616	0.5125759401508622	0.3109656334492212	0.7762029582386614	0.7008725609199853	0.9217364258906644	0.7110839282921018	0.2968809186628404	0.35820369910318806	0.700563371751411	0.36240584171114265	0.5009772767688192	0.481184656770749	0.8852121721271242	0.6644552632642473	0.7324726107386108	0.4426017841954711	0.9797187415796833	0.9778206862367853	0.9711280793377591	0.6240372760158306	0.7508569796586322	0.8205712727705907	0.7610737478230298	0.7017897510792861	0.784805908302743	0.826776285785267	0.747926636120402
IFNB1	0.3920304503231906	0.41243327585917605	0.17074992930410463	0.09611256095528925	0.08011140864362012	0.07078088563979096	0.2603422671796587	0.8276825735846929	0.8813586405587976	0.6650056005230842	0.6006811975853421	0.33996407138781143	0.2983335260715087	0.1499390827577212	0.5370230805329692	0.141847267410109	0.538345739008582	0.09799786463434051	0.04265039008830937	0.40204620139933844	0.1014859580683413	0.2861521414676643	0.14822844526402235	0.38794315362784976	0.07557045720872074	0.06522493207569274	0.3376706411508502	0.5122704971532079	0.3611828338196412	0.28272260219371737	0.09588160912266949	0.9974994611604472	0.36504718016136783	0.3369941652191935	0.9044393131377957	0.7400831269944612	0.6026219248908484	0.12488780220926571	0.3082294151974221	0.3451149963291383	0.22067126840334256	0.35670825476413526	0.5935110958677907	0.2726958684790467	0.13695059963324852	0.4774828809112013	0.5233151062004784	0.4485553182721439	0.44246331000804545	0.09103519717945767	0.35877586108145704	0.4773584099734931	0.46494572586729155	0.3875183448348498	0.6361624037736704	0.41705842095480483	0.8789165432416053	0.7057165533889728	0.521993899916472	0.43498770680367405	0.6746579815655214	0.5075937906041652	0.7668463602265996	0.9926098336777014	0.9916516357977956	0.9999486071035807	0.3949600480604347	0.5007431899897006	0.3659407084165114	0.4020270300439851	0.3499118614986946	0.2714142372123561	0.6296485004715419	0.9405975686830232
IL7	0.42284081318184497	0.5258732922984478	0.09208458708238204	0.25037618897591774	0.1647816901486914	0.09018093030704039	0.2200425214598672	0.24219325239758535	0.5075425802706501	0.22238438215756934	0.5209605378899491	0.22568536020173902	0.3649084360555832	0.341502691445679	0.3801544850002859	0.219579226929998	0.35491450674900676	0.36018029680069585	0.1694244735130336	0.3230959889682105	0.20105109740069757	0.17585449256719657	0.19357364319342724	0.13932674881027246	0.14132671616314182	0.2583402087281057	0.44284715772264804	0.4020532486355075	0.5230853993132042	0.43818960306584204	0.2697932129864057	0.9907629265877811	0.907269076227267	0.8306554950205767	0.8934125506861343	0.9308208844543748	0.869338682041299	0.4757040232998922	0.8077637129533857	0.37928309571461194	0.4814660041879725	0.43435098086726887	0.25897734421895413	0.6550304754358005	0.4543773226729252	0.7384716861475951	0.8147161556233361	0.5941351092381539	0.8493889666472149	0.4973668174902498	0.8010017572628712	0.8590691611786965	0.4522661650169434	0.627847134833377	0.6148276387897628	0.3761949197893419	0.7541995610400836	0.8351889025532352	0.6525235630391464	0.6175903060995462	0.5256216258348069	0.5357433136160277	0.49273424320076137	0.9969723080373751	0.995812105716258	0.9998278312215025	0.9409047037542034	0.8764532938013367	0.8266267262630738	0.5138628362915174	0.5549229209583751	0.7593210566856411	0.7498970495652418	0.9466535009155717
SPP1	0.7151662015592251	0.6028438018119601	0.2267180241663242	0.3635848760231289	0.19027323322874032	0.27214883372873544	0.1829140520881573	0.12495510444169887	0.5063203468553209	0.3148778517954667	0.7051780142097905	0.17417614596938022	0.3908259964530335	0.1657413078707007	0.27239917513615863	0.17414838913004155	0.4531521056365059	0.0871472598699823	0.17773048027024424	0.34744549516928125	0.1339266409468553	0.1712553619860916	0.4088307294657719	0.21989718770290567	0.16739248955788322	0.39487368162425796	0.17851285715701212	0.35719244212267387	0.6218105219306211	0.5166571241490782	0.4171984662712026	0.8366464113583485	0.7272381410651363	0.7387409639700456	0.7170707368199634	0.5840421744071327	0.4871437865847519	0.25707595304581377	0.5012046645095731	0.262056183531936	0.24075032450817238	0.18366905929040223	0.6442886851996711	0.8071320835205691	0.34876508604943446	0.20481196044908584	0.5040581123158253	0.5388528317689697	0.8136556527774699	0.26544385703083195	0.2431883703336875	0.4750653289479363	0.5380430762935597	0.5235232551358722	0.6687870006038432	0.4242078544957401	0.7596105526831751	0.5737137755756393	0.8348006673991051	0.618858103744195	0.56670830180895	0.5737082197835768	0.2480758585897238	0.8903163689596092	0.9629014256759661	0.9900728307019038	0.8631414206917485	0.6433008818482496	0.603225625237135	0.5159926314958352	0.5986405667616952	0.8407732176330999	0.775421078132309	0.7275773042935114
CCL5	0.17404487560854054	0.2875750184287546	0.27599323268662923	0.1968191052499635	0.39763488489584675	0.11146350252953716	0.30801136272145546	0.15112968870370574	0.2752011790031508	0.2616250108484526	0.3545658498626483	0.17034134597277778	0.36600978617381463	0.11018209846986701	0.3871875120958984	0.13150819858885385	0.09632721130589751	0.2326634516135678	0.5338607472009222	0.43238708893840716	0.2962815983383823	0.11992262212480792	0.40737846294928304	0.12457524838448383	0.18004372128135712	0.17773723606301844	0.30618652672773156	0.18613776062977233	0.29314762154677637	0.6731317330598849	0.33095611448540074	0.9663826685647725	0.6192823896385609	0.7569561482440146	0.6331370696807376	0.6464349831547105	0.5654915004758141	0.49158808958321376	0.3811014640241539	0.39162230454316205	0.22192037378323184	0.2513689140389708	0.5515490943428116	0.5300462109130766	0.4609052275803768	0.40251967621117213	0.43769812718850115	0.6976769286300247	0.7857283258437879	0.16482146067188394	0.4221987227569096	0.45802485436488316	0.6334624294474409	0.4828636813970081	0.727833344667052	0.6684895761116144	0.6238956024127442	0.3365377972123127	0.7425891745272183	0.4581772445373573	0.6790268374643315	0.4274317680077876	0.778978602856887	0.9760013825154608	0.9916682128660199	0.9985189571471318	0.9618348512925908	0.6265115440966968	0.6546819730080471	0.8628923130514385	0.746484894139791	0.8095506278362082	0.7620098293116946	0.8728039849575578
IL22	0.4615358108763307	0.4424551096330895	0.1618393930044242	0.3726414742265138	0.44678829642245704	0.24426321530920114	0.4420148671732447	0.13320609328339295	0.22739086793803637	0.3522228899746881	0.15086594631808586	0.12386879519379895	0.2534842288643706	0.3121422477953026	0.35094128647943357	0.21980423501232044	0.21238708044727772	0.11969852289956337	0.3414919845629143	0.2358402144229464	0.2994418198250817	0.12578812889621266	0.35401402822493033	0.20145690643432074	0.2716223066936578	0.1668618221747472	0.40038545075432963	0.32406101101483886	0.6605939785433483	0.5572129204825378	0.38131309757195764	0.9463128608794453	0.8055879367278098	0.7387054640005437	0.6528246558028973	0.7109855151815494	0.6402264448573112	0.35632933439485637	0.5735214673952929	0.2541996137352868	0.22396952483995147	0.2538254836634074	0.5650940026802507	0.7381679885733576	0.26046866943277275	0.2740466089140368	0.3593787813555511	0.5755167781539424	0.697287676140942	0.3833718937531419	0.2274354271100347	0.6694230309833806	0.39654304733405077	0.45650011652764866	0.7387748653099061	0.7025388893990876	0.5556065258327817	0.5396217376064814	0.7599293658521935	0.5451580893578515	0.3866268871140557	0.6267679917380832	0.576316650027255	0.9775957330061267	0.9961735001818205	0.9995924176924651	0.9428231504053646	0.7645464927117487	0.7732971170768608	0.6983208240089951	0.6652714288385069	0.8828121315473094	0.7554682649560218	0.8806451610691279
CCL2	0.48756536761111635	0.0738169156875689	0.19275198227897655	0.16486984782674602	0.03527816212208229	0.09546605395765989	0.04160014340988044	0.5728756056167479	0.3775033979609761	0.6027207506239484	0.2705158504368348	0.565440404132408	0.38020301793042083	0.07198396450299901	0.6357746374675322	0.3713674073202377	0.7888845843103951	0.2916744321802993	0.06303226273945815	0.29102857193937115	0.15764989468798477	0.3988839541237414	0.3059514359696492	0.5032694175108564	0.2493217812511654	0.2657967403519557	0.3156505008137489	0.4956800219624694	0.3547060734900841	0.6163983458080483	0.25351192388626476	0.9602894485498161	0.6009123075726215	0.6223730892404542	0.7548345145764394	0.7007618408462728	0.6598332468604531	0.453854181745709	0.23213314436857208	0.6263286919400637	0.580700586755336	0.5485019552600279	0.7112280990173931	0.6950222684110355	0.6115232519815788	0.6513083538443063	0.7398497941271402	0.4635568758546579	0.734379966468179	0.48947037534473736	0.668256427194529	0.5752066187534464	0.4221030070861611	0.18240568800735588	0.8647731746686593	0.3057800208067194	0.5704663824115292	0.5450837865311453	0.8107696617147664	0.6230906088454081	0.6518674837351907	0.6003461191946888	0.6335630556616089	0.9581021552872838	0.9947019416222365	0.9997120670795181	0.7908885480048391	0.8505237960960876	0.8673390433805792	0.43042910532818957	0.5314711951036692	0.458729396719612	0.7271230028218907	0.9112592598153764
CCL3	0.21240999222393825	0.030309659422974318	0.18590102522848412	0.152032141741626	0.17139553708109523	0.13614856483473786	0.02274144224234589	0.35784980827789536	0.2974787338604556	0.3383923127863145	0.22524058570515504	0.34074113966127745	0.31894902252351165	0.23566839696052444	0.3483632331883351	0.3002833981003748	0.7586978110927385	0.535625549264509	0.13646422467895952	0.29797493186088686	0.21271080324046038	0.31318807936708765	0.42144603326855457	0.33252162214807107	0.39086933388527484	0.2440489517295862	0.11202826992298298	0.18573670946592252	0.1450111543753254	0.4911598365197966	0.4374486432483611	0.837392240903074	0.517321702060287	0.5283894236680327	0.7454802067159134	0.23457456893802753	0.315969507585822	0.2296333206254757	0.10928688851056602	0.4551093372161693	0.42340273587934074	0.48692121738586003	0.5243689930332325	0.6588866737777819	0.6145951315424881	0.6026040948771891	0.5215623040439403	0.3684814121524513	0.6626075406973202	0.32904761217095935	0.563725638556284	0.4686390792627046	0.6129783579406992	0.5374903831558452	0.841936877136656	0.4181269825758754	0.6518814028820228	0.6050015533721739	0.7259816132493748	0.8038073490264792	0.7435773523543825	0.39907191148258153	0.6282027067076628	0.9577016797936952	0.9917251946400514	0.9988246408018946	0.8190129679567273	0.8798026880292653	0.7245871722723402	0.7267027845466592	0.503548943624895	0.603164765540783	0.8398588864305885	0.8179346985763695
FGF1	0.19580302361642582	0.09048050171337707	0.146977900470509	0.06420278905817776	0.3156712610322573	0.1710510661653105	0.3159334118028426	0.2906382756735675	0.2617960662891928	0.32290623488644077	0.5962340736615898	0.3005482295811267	0.2274518066430016	0.2615786127632496	0.30811069010666176	0.35962237406214026	0.1902616177690565	0.37623853126347717	0.28594755460621596	0.5136136360389596	0.6027351069189659	0.40962714361433483	0.4621237393122649	0.19448497571902262	0.267380797588835	0.31064118436631283	0.27857458625871734	0.1503883210015321	0.20593383644634766	0.5585730800587776	0.3557720117894524	0.8763596228354278	0.7931474287100273	0.48355786330844064	0.6201862710491034	0.4111886833146021	0.46645668518091854	0.36889140877924725	0.32797677938842784	0.3087235237779159	0.20648440542552676	0.25666203177542823	0.5923956077259224	0.5214374718644601	0.5919716872057356	0.34264651930257783	0.6221564924785905	0.6624871465799531	0.7085352085749279	0.20349109524827463	0.2714366422313088	0.4618500183668517	0.21448049404679626	0.3446875869717425	0.7514862579163726	0.4973163031906952	0.43418245195248	0.4045661186236056	0.6861864520662782	0.7942370166046	0.6248472347474716	0.6916158210018837	0.5603204157269567	0.9918651038320222	0.9968327763745772	0.9974640855456209	0.8497377841242624	0.7135806612748821	0.6387678876285461	0.48281471945160426	0.5914225366813848	0.6509676744879151	0.8363657704917851	0.5864321977842183
BMP4	0.5216088943235822	0.05217432547329379	0.47390544823733516	0.2622454764208298	0.22419356099405133	0.09412626526207801	0.10872929842150869	0.12616437304022143	0.20175222620826289	0.21834909730686095	0.26329807771590713	0.34516849150441037	0.19520753101857394	0.18096514384809584	0.25540750929731926	0.16115182222445767	0.42155732893823994	0.4111179964616805	0.0862160231061467	0.4726867828408989	0.45931923074484365	0.5772497743028958	0.46675457872008663	0.17552168014853659	0.26877224884675516	0.106717640987673	0.11512790514164022	0.2904694628489464	0.5953630030064636	0.4524159249811631	0.6487962230329365	0.9247102527895509	0.6438615637443013	0.673121654975791	0.70655167779418	0.5331611945326273	0.411249518538682	0.510713630416431	0.2422379660348868	0.5820119346794681	0.4100087731262101	0.349989129421968	0.6203911519650096	0.4241161889933246	0.34522984561352654	0.4064902068744334	0.24918708239967566	0.4743558250894678	0.37317750889479767	0.3077061869454071	0.39947312395775486	0.4633530159753759	0.3399816083050206	0.6275992396045424	0.8346597816991606	0.5257861764238796	0.48576964125466626	0.7417521069272635	0.7426032570045512	0.7290460260760931	0.3841714540329705	0.5807882268204919	0.6119771384393674	0.9965397952867715	0.9982297957254544	0.9997886573746957	0.7636129194175091	0.86550005504146	0.7773419610205343	0.4817875015258132	0.6590775918754743	0.4773622236971973	0.7596379072063648	0.8473262525460781
