	STAT2	IRF9	STAT1	IRF1	NFKB2	E2F2	TFDP1	ATF4	RELB	FOXM1	ATF1	STAT5A	ETS2	FOS	SMAD4	RUNX1	ETS1	E2F1	FOXO3	USF1	TCF7L2	TP53	CREB1	EPAS1	ATF2	E2F3	SMAD3	RXRA	RFX5	PPARA	REL	SP1	NFE2L2	STAT4	POU2F1	MYC	SPI1	JUND	ELK1	HNF1A	MITF	CEBPA	FOXO1	RUNX3	SREBF2	ZEB1	VDR	STAT6	PPARG	JUN	FOXO4	FLI1	FOSL1	STAT3	TWIST1	STAT5B	SREBF1	RARA	HSF1	CEBPB	REST	NFKB1	YY1	AR	NFIC	SP3	SRF	RELA	PAX8	TCF3	MYB	ESR1	HIF1A	NR3C1
IL1A (N=2)	0.01660388888862563	0.000845031445244615	0.0509664163487184	0.009178467133540508	0.00014961510935171396	0.13198892506941257	0.04872914146817503	0.0006287366362018321	0.0807559736666244	0.08842776040483852	0.08827144472643578	0.1292686423088883	0.025297372706253318	0.003928218555557361	0.004518252920473476	0.004873587319924183	0.11603793617371638	0.03815569332414717	0.21345631372683235	0.0635599331770903	0.08009816179360107	0.014785903990149452	0.050736598682602524	0.1498222912353897	0.018680598431720805	0.18782679173701947	0.05100050879625913	0.044374271849167535	0.008884662283972444	0.10208182551485152	0.09249301985222502	0.08166298758094032	0.031566517260528004	0.053410490677041234	0.04341773365559473	0.16342853288889878	0.050222935592232565	0.08084587913369806	0.04406471671915457	0.12342490740048345	0.13253493496524857	0.17521452608965074	0.03975990347766717	0.12915280856956277	0.09031798230967936	0.004469965993490199	0.028510472205989623	0.009476607023065492	0.03661237459488478	0.10545047242333117	0.17695791791598506	0.19992004162331523	0.1250278439901913	0.047013163332326996	0.04978679164274097	0.13048741257716145	0.029788995303620953	0.17280224879875283	0.17836528921230624	0.10045568360707266	0.06384038574163631	0.09511897239157296	0.10661479259087078	0.07308567160221899	0.07805305372918446	0.023394425594325696	0.0850166186911507	0.06135833942268616	0.1027786524960094	0.022840542246111234	0.2348715728052531	0.04438964794430733	0.04408588006379488	0.07968155980134373
IL1A_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B (N=2)	0.05145075419482148	0.0021364490226596367	0.09658219460433803	0.021588088001698064	0.1188886964415892	0.22964609482301687	0.11198166245558422	0.03664126725760808	0.23190152791586288	0.005166850005895646	0.0038639039021645116	0.2027257685807355	0.07172681071050141	0.051470765657257944	0.02609388754121575	0.018473333176568518	0.01001442921917986	0.26913638418342706	0.03727642230928424	0.00726510626084767	0.06174804066918352	0.036333082844847264	0.05512479754885313	0.024011212663090836	0.05732063866869386	0.013968640489172394	0.012287974288036962	0.16859128843286952	0.001026473017159829	0.012813931134633888	0.06131334347830725	0.04797246551706434	0.11417346354149843	0.049956880150707005	0.1252885211999262	0.005929864255871858	0.059350663352837174	0.1854781648715717	0.06849681042312256	0.18415789362939713	0.09855015020358165	0.01092169727947026	0.05085038648078166	0.018030470270875454	0.026978575619113862	0.126461378518635	0.003630502267529978	0.11321224452091683	0.05352904284250294	0.040803277287229295	0.13038442664954925	0.11936856614513755	0.0519166336674971	0.1886002303379945	0.06043841912534331	0.11496377693038967	0.004694033063919818	0.11676062350108651	0.09265765574169413	0.03041615488787283	0.09926859422293599	0.08339129624995054	0.15015173106566682	0.1398427336288633	0.033746628647897146	0.16348217005119206	0.1083595470145694	0.14965694931245174	0.06262651999789035	0.0002531147912659959	0.08561898264559203	0.06316538562025578	0.17550559045119965	0.058871820747135595
IL1B_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RN (N=2)	7.001584754695589e-06	0.0008766937103346639	0.001259007771812537	0.004690468990670049	0.032902132425146495	0.007312050145665569	0.08271865312948448	0.011691475093742743	0.007054737833731339	0.0641921207306053	0.04936120866035737	0.14745454419091486	0.043846014718410625	0.022057143418420466	0.028443402800186174	0.02357359279977557	0.021856334673144302	0.0646718313640424	0.24745592907449754	0.0068270613201049934	0.013871555724566748	0.01359004334577435	0.037231048681871326	0.01773018020481959	0.06741287909112467	0.011086447128133184	0.057289206381918395	0.03703202330770272	0.018010105341067454	0.06062969122266741	0.05089441120882804	0.09141254084545034	0.041449149408716524	0.07641042879097319	0.1588611287446443	0.2916558426843709	0.03597468551285226	0.08974970884495093	0.06587020888939366	0.11735072719063208	0.1738641491698145	0.06796560176887569	0.19467029799246177	0.036318983657239345	0.1859970614206977	0.09729414888482218	0.01919560316173996	0.09896292019418915	0.11272022241599056	0.10372503262201627	0.09116573461419275	0.004054115407368747	0.09405299796768887	0.11524598190729357	0.17365876613365916	0.19562175882844585	0.12469929759502085	0.16634269549928468	0.05438182434693234	0.12716763162548156	0.0603857371601203	0.02646970075504923	0.03656322554987962	0.024036491698052942	0.15408615145268564	0.21371178162897128	0.014844273170037947	0.11110463800429465	0.06815461503476211	0.005586703828063144	0.11596137448525165	0.08534419838702903	0.0191369562137243	0.03970603841772091
IL22 (N=2)	0.00014948041255857802	0.0017502934601293374	0.011544719779184198	0.014773631446245272	0.047313482632605625	0.17557417400332231	0.08325573067040704	0.009236496330002286	0.14878330320369348	0.07370171702050576	0.013984795874371236	0.06653908211104204	0.031499031533267614	0.003518128201228765	0.03859091980059552	0.12447475082427695	0.028712958129343782	0.28650303959773965	0.04861730383772849	0.05260027684496113	0.03216107859617785	0.020266682503340683	0.08694625727446337	0.006472513123177509	0.05177813312996961	0.021772629485627	0.058037603179111594	0.00390705636733496	0.10036770927414612	0.017522837430149124	0.07407850805763871	0.06752121086417913	0.00017219456279099488	0.15329193745635702	0.06267015639625151	0.21217972340574015	0.10329317748564948	0.20614447444425033	0.1064221965508737	0.14497569973389288	0.2246384186018582	0.16659738961186432	0.010493962584748717	0.012395719106765402	0.09988894404899847	0.17434196795296417	0.23175450106334006	0.1836172142585618	0.13760101352641038	0.13384279116729086	0.193755654053258	0.07343255243158264	0.04917696933426202	0.022598467275262546	0.065081413788285	0.049153923494912266	0.05318210214041494	0.0440720860099311	0.036451188005878044	0.07296437829265293	0.09900647684597982	0.17619187635255734	0.124695736765917	0.11382343192368394	0.0030989154416780768	0.12972438847869797	0.014294081940739972	0.23996016524363467	0.007529140096198525	0.022987209217151985	0.22033205684347948	0.05370620346489702	0.06829637386078607	0.0709282409307905
IL26 (N=2)	2.1862200544211396e-05	0.0008681522199196388	7.080864614107956e-05	0.0006819002478350247	0.0014984125194418274	0.0007355073333318307	0.0016060242365164568	0.004350890055160095	0.003563939754269503	0.005183743739764046	0.03782098328457656	0.01737435113505742	0.018605128411103677	0.0020826251953652867	0.006726917208100924	0.003753354144630683	0.06273259590034319	0.0003821447972359171	0.004107431262722595	0.060889946732555156	0.004428056391980906	0.0335241896075472	0.023175439837556766	0.042405163779154056	0.02478434800563034	0.019389127533473605	0.009352466780937457	0.023408413388175654	0.10026486001981906	0.043479723725869224	0.0036714075295900053	0.00203869576424609	0.029612343165200145	0.008376585951170967	0.10498234360257591	0.0017066644594788682	0.05950160300111047	0.0010192651130454464	0.006781990545559363	0.017719763596477145	0.06803878346944936	0.032916463309883515	0.003434389828923544	0.034008848048564536	0.02421250020555854	0.012580897920916684	0.08545736365828477	0.06431548268505138	0.04766813026770514	0.013008686868271169	0.030512072883125414	0.042598395454363946	0.03181734069739432	0.008799486845088723	0.00019060534021683728	0.02493152378609187	0.0102216473389235	0.030907221586187056	0.005247939381332917	0.026131430518583625	0.061992451630061396	8.831881120670065e-05	0.02625807996567142	0.00831557748569181	0.02367630214868377	0.00029699771495730887	0.004821117122744689	1.9555904043334806e-05	0.05897824498165172	0.015665813951392993	0.02182050747971559	0.009395286849059353	0.028880839140108618	0.08326384525029346
IL26_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL33 (N=2)	9.976111270193488e-05	0.0004560476975654648	2.8115489173252683e-05	0.006153468516898297	0.028770230561988838	0.001997841642179251	0.016203525229897806	0.10714027247971025	0.011550649274256364	0.0166347974954344	0.10328545077239348	0.03503484796515244	0.009822787613531309	0.13807615541249701	0.06307174607828486	0.11665746161486688	0.02983491710791238	0.052294894574886105	0.24491475891582376	0.04292322634306009	0.051506630450777004	0.006878316635704929	0.0336371402755302	0.13355250656637863	0.20176587871220805	0.0027937715432229397	0.05253196244873096	0.022611223581787576	0.29746136147383023	0.12448691062169484	0.17660666303903305	0.13673309902402073	0.08921835378739412	0.03959826256949292	0.02941321306929065	0.01643353877637735	0.0050641120669555895	0.206661311140297	0.18096713292794925	0.0665684664102365	0.09218710184285914	0.06661118225112589	0.21874550011758487	0.08596624512375145	0.37205802807897737	0.051599842242193716	0.0019684094274515784	0.05063508861555399	0.04919174480420249	0.35798371304408033	0.23797508125534172	0.23846534735715857	0.1304384166035099	0.23133968675532146	0.01200016539170784	0.15002008645123777	0.4547126782522719	0.01304916821463457	0.1048633230319927	0.2782756378371883	0.0659341131453669	0.05616903438753901	0.059315629987125834	0.12087211447381893	0.06188941536536077	0.077633697999024	0.13423417865141477	0.14328824396178258	0.1852152731763986	0.20718741677658375	0.1537405712714732	0.0023075357896406856	0.1692581854062256	0.1878652714373618
IL4 (N=2)	0.368085158294931	0.3241401949858166	0.028844046204864138	0.09047927211605683	0.042917416231960354	0.07547423487460007	0.02862151825398522	0.039625037921117226	0.08816863581155884	0.032693002976599904	0.029652505935422346	0.01992078161195901	0.002140846334898243	0.08671041019621999	0.015717526502014467	0.06869729832939764	0.025423400096841714	0.024165432538902003	0.038698483471616196	0.10311601642819573	0.06322973678514862	0.13014781273509152	0.017552967433943634	0.00445998789425589	0.06029966659462964	0.055396192284489276	0.04525918234608206	0.04012641471613945	0.04934553884814652	0.05006566728408468	0.055053475370457405	0.07995174316746581	0.015915636325217697	0.03132129388321786	0.030777553158059634	0.026371884865165507	0.007243586721930323	0.0324515510057328	0.04029051968407013	0.06821421598927474	0.006230272821926539	0.060836530948546366	0.08951844192230246	0.07811173083803369	0.05889820238402116	0.006979059582972735	0.04766317734872588	0.007155745541571612	0.04948282484944261	0.000955803006654328	0.10110553898909524	0.03362782711811918	0.011151824160642268	0.030548065976101213	0.14552054279549487	0.018673192054376675	0.023340807434320487	0.04909904627386813	0.036100577601253014	0.009712210024379497	0.07772647529912846	0.07650813503334278	0.0739669379777044	0.06331358829287542	0.03423097474227349	0.04420248537244681	0.041579538775112695	0.02748403179332995	0.033153341843746964	0.04454029306124441	0.21096454238794946	0.003119990858229837	0.0520569014895938	0.23473712168992603
IL6 (N=2)	0.00026151049505607205	0.0034654286180331173	0.006859312162013909	0.01100837692257739	0.05905218328503706	0.01556712100647642	0.04332824345536519	0.028025561427263868	0.16743462777399504	0.02873406379948723	0.030720511761272787	0.023371392027987326	0.06398436178220641	0.1401079961193652	0.05597428090716171	0.0683501796597995	0.037450101104298514	0.003587522831146203	0.03694500993256261	0.0190075821324803	0.18332021149223576	0.09846061560431596	0.0836119814101698	0.010258674200588097	0.08571251307678818	0.0316140930542696	0.165339674726947	0.12223516214012564	0.0033798318777948956	0.02145805636234331	0.1223590251253367	0.10215126368242296	0.1413005160301407	0.029115475070238955	0.16126002256492356	0.05658261898377277	0.024688159846830704	0.1176508041163433	0.18046657103075903	0.025982700264997688	0.0833049495297733	0.09434612789627685	0.04456557624268487	0.15003045658747483	0.11374126439500454	0.023339296460856085	0.15171186764096334	0.06707227916608614	0.14900796397122623	0.31839961605080874	0.09560300810384126	0.06860427676492115	0.12386487961307699	0.10449617255157417	0.0808509092547588	0.018533096716891184	0.03276384875551701	0.048187032691433845	0.025047734104071073	0.26333843119722083	0.09820563715785835	0.36304641924645287	0.009500550857159173	0.02710144041472687	0.04216560109705808	0.031192303280788286	0.05849399036456443	0.3722927764436935	0.05921069633597359	0.13528369061155066	0.08031524327344662	0.15053343985657622	0.005844283843984277	0.19309291854858895
IL7 (N=2)	0.00010619188636457055	0.0015200420018590677	0.0007987342388273144	0.0032242407077601176	0.03275203449688277	0.046439619359831104	0.11909826319440375	0.008378278600858824	0.0631481322331709	0.08830344065680049	0.25955848840006124	0.03801002825313138	0.008834825282576009	0.05830766987081187	0.015037865511776688	0.041685639135308795	0.020555792391392103	0.12945241515484068	0.1163251648218527	0.061098173098603076	0.07542475545100495	0.0036470007908869784	0.0821010229791871	0.01638500126473258	0.016797516701894527	0.07669333356325983	0.06605842950856522	0.1652359664249139	0.3659636474504936	0.0049576184460329575	0.07974611765580947	0.022510764862300234	0.07747336066989224	0.10574266233383992	0.07242023197753122	0.20027592297572502	0.19572641216547684	0.07732082984932698	0.17891713805215248	0.08853179064163123	0.0466818924524761	0.05750286536949334	0.020306952277599488	0.16964037751244593	0.01964373853046314	0.13601922033417224	0.29209265518263716	0.02158662689466917	0.08483183637909969	0.09312044464137964	0.13616516731524006	0.15557576723131122	0.04955616618938952	0.03403595299850887	0.12442507665973365	0.02600253631276256	0.1346524589348948	0.1037164430885911	0.014369615722244045	0.3337048637014634	0.05154801612122835	0.06216406936748692	0.0899672399368	0.19316359733133526	0.08496742985354752	0.01684480783867162	0.1337071818087422	0.12205289738551461	0.13647318583794593	0.054967813934435894	0.15107963412099487	0.12589781193262978	0.03916985055006031	0.09923993516654464
INHBB (N=2)	4.142976822474331e-05	0.000728557037028954	0.002151846062099505	0.0012579139531371242	0.009058998927102616	0.005510679548755039	0.09485594729965158	0.09638284413876186	0.04108942791648751	0.032184824637830164	0.00132880125606738	0.05176323305614333	0.009225124067319734	0.08965625400089483	0.009982079495659019	0.02895527098737942	0.11401521778705975	0.03367023976746406	0.010534439885758196	0.019194040691696695	0.0442630481126671	0.01465196288937215	0.023339362168034297	0.0510374918605081	0.02135421024239964	0.04999898284067151	0.10705160512509132	0.01369021525295433	0.07337869106207576	0.06877085865996603	0.03896705935984923	0.26552590111814484	0.0717945903811798	0.05762625500293551	0.11299985692446135	0.03186996084637438	0.05240868083135869	0.008164830604637685	0.0834939034021488	0.11454167006610438	0.1473420265529894	0.09625414131342508	0.17412326297404712	0.12828878367630914	0.1309698498749611	0.03316738398947816	0.08045698434855592	0.09768253495723472	0.035930827972434576	0.12979148424248915	0.09684577192369584	0.20352488779623476	0.17551908511172534	0.043636443904148	0.06124249148665645	0.1019437044731934	0.09866908259785229	0.06882992560274158	0.040822171187101575	0.23119860229011083	0.11688635748613774	0.23349572639419194	0.05838080606254506	0.2338110712300733	0.017125159091535974	0.06419013731794027	0.11719610410466733	0.24655599375224266	0.12326412776302942	0.14550729199869575	0.04244514601369226	0.12289945264412053	0.008401120335924883	0.054486605286452106
LPA (N=2)	2.383923336035683e-05	0.0008738433404482365	0.0004436367989330621	0.0005866677164369592	0.00021150268720782073	0.001091462118935349	0.004960505145915783	0.005894968203943002	0.0026264909839091013	0.009981133825106459	0.06481250864803334	0.0022382061390862906	0.00609821879463146	0.0005483295162418203	0.0034826816290575713	0.012308075715622868	0.009938649069685168	0.0052340948961476785	0.009675519177434968	0.014391502968035041	0.04602653923410077	0.010258388452499934	0.04587177715561441	0.018419842809029682	0.03023804770115346	0.026134533332561383	0.013462601611827094	0.021325196636749588	0.01788020330328441	0.047495589960837414	0.0004027093509106055	0.02050511291534607	0.031249344849790472	0.007281959321764286	0.0364618689939013	0.001977160918123777	0.03626146495939601	0.004579852776100141	0.026100246443088164	0.028034968568976276	0.049366199417280376	0.01752124915358988	0.011860526834287625	0.03387449347176212	0.037113662902116096	0.008596603703614314	0.0031461681041334844	0.0887044878575832	0.10110437936476263	0.004244544195131882	0.006790474226084572	0.01846717111801288	0.031891766124359316	0.002770600968138706	0.04255804185372572	0.054075839742371595	0.011664753674214712	0.04758923677724791	0.030996828470691434	0.01689773349203367	0.01733115963476528	9.472260054565749e-05	0.005569200544538855	0.010223006099428777	0.034548605936902954	0.021245482904735574	0.04588704492871065	8.998389717942092e-05	0.012544876338357991	0.0402758931695566	0.03398529201695755	0.01906640128894438	0.013089155787793717	0.033831198120511455
LTB4 (N=2)	2.207802403958047e-05	0.0009012280281848559	0.0003734015126505837	0.0006507720941009564	0.002215635742189803	1.2397099470595752e-05	0.0032496001080385417	0.017193474154105548	0.0028803617772012796	0.0018210690570967802	0.06325865670646025	0.04058020853380781	0.06085282880048776	0.0010095584049895972	0.04736445535051757	0.02099468921196357	0.0747859707983371	0.0003888846174584515	0.002670846529003044	0.012236599531568304	0.023278630340229034	0.026964927251828398	0.02639772220616532	0.011783374384118542	0.025542657614242015	0.02392130658302799	0.01944462175980774	0.08094656502269837	0.06059742416763621	0.03082150106827869	0.0009391752045507101	0.10421865536115343	0.04443812795676469	0.015747388279878094	0.08367602150886594	0.00016901452693957042	0.0593629659970627	0.004082129943549111	0.010544453283098512	0.008966793371613047	0.028017483233259866	0.00047909608944518567	0.007138899616410772	0.06991964159301398	0.03630415114872165	0.053778384403130805	0.056316660574459054	0.04264052580661232	0.006202442725280949	0.004602909905432356	0.01960432078159153	0.0727047788897246	0.00720031835703161	0.002466231428991418	0.05707805866036447	0.014398251800509548	0.030676561862193197	0.05069611809903643	0.0013432881019104642	0.009273226171174102	0.040103637766113226	8.196865558261822e-05	0.01627877684856749	0.08549324214506929	0.02613986346071029	0.07545457541336412	0.031434690944873	0.00011242831570603369	0.04080930102764041	0.004100007186143839	0.022702369146092916	0.01865428452541823	0.033885038987327414	0.05746314478142403
LTB4_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAMPT (N=2)	1.7085783892201167e-05	0.0007481837751506237	0.0027422211297966625	0.009490630646407372	0.03839081506464321	0.017017910562685458	0.036096270121112745	0.062183968009620616	0.09298462365491111	0.04479476068670933	0.02565016320213475	0.06682665085308598	0.07221064249412834	0.012583201689192136	0.06557027355870097	0.07353509679618078	0.016582593191785483	0.0887343226247853	0.025315646565202465	0.052254332838309825	0.11234427789382707	0.015130689448567658	0.0519681762686833	0.1783023987741328	0.1288608347092887	0.021467300077427948	0.17935622798749037	0.01904427397038594	0.20167629321715047	0.04281771530531114	0.1753887007813374	0.04332884764755833	0.05580041870753283	0.0017530889203446823	0.05729782014920225	0.002644530368137764	0.11832788415920126	0.041600465150784915	0.16961888869143607	0.1442792384529425	0.0589502788173759	0.1090598332539951	0.010573837055422697	0.10728341544749381	0.039208987977915416	0.07353519547944376	0.021859097348509937	0.045260751465416554	0.03393690395176856	0.019260745107021235	0.08496449835483402	0.026737377410345903	0.015775967764501575	0.10925222174041671	0.09652715681027094	0.06930856030280824	0.05077135686838863	0.025569695700342912	0.04446921407585391	0.10871900948131001	0.03453470421468213	0.23018382909368543	0.07852529916446149	0.01967549330414492	0.010592414430631178	0.0755677949074728	0.06484776363717129	0.29553867818747515	0.18521221765413	0.08989238809663513	0.05198440207828975	0.019202235746164975	0.115906359228993	0.2100293931594282
OSM (N=2)	1.2024554964296108e-05	0.0007358155936647015	3.170166935978491e-05	0.0026782820578274413	0.004566947292720072	0.04393407120805006	0.04360466071983729	0.007572377546231912	0.03911653565807738	0.05181095230493814	0.030568721996756705	0.018300527189473836	0.08269515423151999	0.0696859892152808	0.043892443392213945	0.05070059563595587	0.0349115168084043	0.0809574541849505	0.0036684710784696817	0.026507359136794417	0.03176972938927172	0.005412197268961139	0.012686825437339053	0.10736188885612474	0.006224970869320057	0.02457158812016849	0.11478976438999187	0.012028956025136206	0.027826986065862168	0.051742871124305964	0.022384228480891222	0.018467165342176108	0.08320976688317397	0.09637809828637087	0.19849309180474017	0.0022163845295664966	0.10997149022913076	0.121618030024008	0.12162252219229308	0.08137232268532174	0.03702586281819083	0.06601987308877792	0.03763532467901182	0.09733582922354628	0.09791860080503992	0.01020900285798082	0.0014090769719583562	0.1310129617051922	0.07327802853114451	0.04021825939174939	0.04982333959296048	0.15695700435158136	0.22719436498085863	0.007530998961251589	0.057538616569237366	0.08061828879309973	0.09572294752194052	0.17508812943234386	0.13177709446968003	0.09265249226892605	0.05563495573947019	0.011920635634640298	0.2792750390899788	0.005622729587602293	0.18181730132644408	0.2539993845016552	0.23223271644953977	0.10663775221246324	0.22259090786666097	0.05219470863212956	0.03492735681784931	0.036739624560196416	0.028182337525284262	0.14476259022976495
OSM_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PBS-BSA (N=2)	1.7203764422768497e-05	0.00011620895027492084	0.00011548927130317077	0.0017296656331419746	0.022613310439467092	0.04423881443226192	0.027548971312374257	0.004967830996795375	0.017428076532321923	0.023275179607647314	0.04559553876731584	0.013283092771907423	0.16393771842833546	0.2160372169395305	0.10891939736198955	0.013290459783739189	0.03191425469506334	0.12456543019216304	0.030537227203923267	0.009951058487219056	0.05941094628574359	0.02784394676231594	0.006941511006027745	0.06530966096689828	0.15457037032735993	0.06960348274480237	0.00766036545898835	0.20432305331560624	0.009728915314837182	0.023635984558089927	0.020616332769729517	0.05518560463340999	0.09176738919662875	0.026531781330491805	0.0088357602399593	0.04531784957566696	0.11111318947645982	0.24068381463883776	0.07288009349618002	0.015518716355891748	0.039570336332669445	0.08196469577832309	0.00595665066702844	0.1215498282727892	0.0642288560386535	0.048071523229252566	0.03506755042800286	0.001478194876497585	0.10227552428813505	0.04846216349950867	0.0710718399221476	0.013384521019003587	0.08117922395625471	0.23102080313043644	0.12358657002611356	0.08384064523418322	0.08108870913711602	0.050805659665440706	0.22132162687464554	0.1134839459912239	0.17603874844070053	0.08097899613019233	0.0024543260774493314	0.04707962194215856	0.0804955606125057	0.029412375205665225	0.07373817079556885	0.01270448908193228	3.655811837116607e-06	0.004274767535338397	0.09551994502065103	0.00889927891944331	0.2957389050060643	0.07110621333789133
PBS-BSA_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PECAM1 (N=2)	9.84421428690263e-06	2.6104572873497656e-05	0.0003734238590641925	0.003945079837066157	0.019330736353924627	0.05119395285033582	0.025858271061036706	0.008874119781316525	0.014226797865686425	0.013044573836185073	0.01800184244675579	0.07964375501104631	0.003760449569435581	0.1955067926552554	0.06530175774958713	0.08488611095330056	0.015515977199851212	0.03061452163366251	0.06588364670333596	0.03734582822436788	0.12157984717289283	0.03497228552470755	0.037496455936300396	0.0351940329191025	0.10864930982496475	0.005943633210949262	0.014001430198439316	0.022478266300586913	0.014924828054560359	0.04055949201740077	0.08410146461990364	0.0391884650763859	0.07061205888980507	0.014254772294857436	0.039746679456246194	0.062054967326856975	0.11135445725693287	0.1273605885014693	0.004717572506288736	0.11533326240820435	0.06031524350290151	0.017826171154295578	0.03720277156486956	0.11151628581130035	0.11519505746409073	0.07346515694678968	0.1248273862224652	0.010155232289631333	0.029526083264366842	0.1577898293530006	0.06066062749295112	0.013288849038279704	0.001137414047277352	0.21253904165740778	0.018715733373760646	0.15626687394692537	0.03693894331835684	0.031352599528982325	0.1068007815651813	0.21029923544640605	0.024765259647606924	0.11824750969617642	0.11464433675425745	0.05326616625755479	0.23811708179684682	0.1543457009498381	0.15333629797167175	0.23526942396082287	0.04948250672869328	0.07726057310960674	0.23664479792432447	0.04566036537447754	0.2920819395153654	0.17080372818099165
PECAM1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
