	TNFSF11_SLIT1_HRG_ADAM17_NODAL	PRL_IL1A_COL1A1_BMP4_NRG1	NRG2_SLIT3_KNG1_BMP2_HGF	NRG2_TNFSF14_IL1A_LIF_EFNA1	CSF1_WNT5A_SYK_NRG1_IL16	EREG_NGF_FN1_NRG1_GAS6	FN1_IL4_NTF4_LEP_NRG1	IFNA1/IFNA13_IFNG_IL10_NRG1_GDF7	IGF2_PDGFA_HRG_INHBA_IL23A	F2_LIF_SYK_GAS6_IL23A	TNFSF11_SLIT2_IFNG_IGF1_RGMA	PRL_IFNG_IL4_EDN1	AGT_KNG1_IFNG_IGF1_RGMA	IFNG_IL1B_HLA-B_BDNF_PTH2	IFNG_CCK_LIF_IL10_IL34	PDGFA_LIF_KITLG_LEP_SHH	SLIT2_PDGFA_DCN_CCL5_GDF7	PRL_PTH_PDGFA_HRG_FGF2	SLIT2_NGF_GAST_PDGFA_IL34	IFNB1_FN1_WNT1_GDF7_NODAL	AGT_POMC_HRG_CCL4L1/CCL4L2_NODAL	SLIT2_LTA_CD48_VEGFA_CXCL12	POMC_LTA_HRG_IL3_PTPRF	TNFSF11_SEMA7A_SLIT2_COL1A1_FGF2	TNFSF11_IFNA1/IFNA13_HRG_CCL5	TNFSF11_SLIT3_PDYN_IFNA1/IFNA13_HRG	TGFB1_INHBA_CCL5_KITLG_GAS6	TGFB1_KITLG_BDNF_FLT3LG_GDF7	SEMA7A_FN1_INHBA_LIF_KITLG	TGFB1_HGF_CXCL12_IL16_IL34	WNT11_IL1A_INHBA_PTHLH_FGF23	TNFSF14_IL1B_INHBA_IL3_LIF	PRL_FGF1_BMP2_LIF_RGMA	WNT11_PRL_CCK_NTF3_IL16	SEMA7A_IFNA1/IFNA13_HLA-A_GAS6_FGF21	TNFSF14_TNF_PTPRF_IL16_IHH	POMC_FGF1_DCN_IHH	HLA-B_HGF_CCL3L1/CCL3L3_IHH_RGMA	SLIT1_OXT_CD48_PTPRF_AREG	SLIT2_PDYN_IL4_HGF_CD80	AGT_GAST_HLA-A_EDN1_SYK	NGF_IFNB1_IL1B_VEGFA_FGF23	NGF_IL1B_HLA-B_IL10_IL12A	F2_TNF_LIF_IL10_IL12A	IL4_EDN1_WNT5A_CD86_FGF21	IFNB1_COL1A1_DCN_CTSG	PTH_HLA-A_IL4_EFNA1_BDNF	WNT11_IL4_CD48_PTHLH_FLT3LG	CSF1_PTHLH_BMP2_BMP4_IHH	OXT_WNT1_EDN1_CD48_PTH2	CGA_INS_HLA-B_BDNF	OXT_IL10_TGFB2_CCL8	FGF1_TNFSF10_TGFB2_SHH	SLIT1_FGF2_CD48_TNFSF10_TGFB2	IFNA1/IFNA13_FN1_HRG_GAS6_GDF7	SLIT1_HLA-B_VEGFA_CD86_PTH2	HLA-B_WNT1_CCK_PTH2_RGMA	POMC_DCN_AREG_IHH	COL1A1_CTSG_CD48_CSF1_GAS6	PTH_GAST_HRG_CCL3L1/CCL3L3_GDF7	KNG1_NGF_IFNA1/IFNA13_COL1A1_GDF7	NGF_PDYN_HLA-C_CD86_GAS6	PDYN_IGF2_PTPRF_AREG_NTF3	IGF2_IL1A_COL1A1_DCN_CCL8	IGF2_HRG_CTSG_BMP2_CCL3L1/CCL3L3	TNFSF14_SLIT2_IGF1_IL12A_TNFSF10	EGF_OXT_CCL8_IL16_IL34	PDYN_LIF_CCL3L1/CCL3L3_KITLG_WNT5A	IFNA1/IFNA13_IL3_KITLG_TNFSF10_SST	PDYN_KITLG_BDNF_LRRC4B	WNT11_PRL_IFNB1_HGF_BDNF	POMC_PRL_EDN1_FLT3LG_GAS6	GAST_HLA-B_FGF2_LEP_IHH	KNG1_BMP2_BDNF_LEP_CXCL12	IGF2_FGF2_HLA-C_PTPRF_AREG	TGFA_IFNA1/IFNA13_IL1B_KITLG_CD86	EGF_TGFA_IL1A_IL1B_TNFSF10	TGFA_BMP2_IL12A_CD80_TGFB2	EGF_INHBA_BMP4_AREG	TGFA_TGFB1_GAST_IL10_FGF21	SEMA7A_IFNG_HLA-A_HGF_NRG3	EDN1_IL3_NRG3_NRG1_GDF7	WNT1_EDN1_HLA-C_TGFB2_NRG4	EGF_FGF2_GAS6_NRG4_LRRC4B	IL1A_HRG_BMP4_CCL3L1/CCL3L3_NRG3	CD48_CD80_NRG4_RGMA	CGA_IL1A_ADAM17_NRG1_IL23A	KNG1_CD48_LEP_ADAM17_NRG4	SEMA7A_TGFB1_HLA-C_SYK_HBEGF	HLA-B_IGF1_AREG_ADAM17_IHH	F2_IGF2_WNT5A_NRG1_HBEGF	WNT11_NGF_CGA_INS_ADAM17	PRL_HLA-A_PTHLH_HBEGF_FGF21	SLIT3_EDN1_CSF1_KITLG_ADAM17	TGFA_NGF_IFNG_BTC_GDF7	TNFSF14_TGFA_BDNF_BTC_IL34	TGFB1_AREG_NRG3_RGMA	FN1_PTPRF_BTC_FGF21_LRRC4B	TNFSF11_EGF_LTA_HRG_NRG4	KNG1_PTH_PDGFA_BTC_FGF21
STAT1	1.1486148885945724	1.14862619359228	1.1486216317826665	1.1486511284862924	1.148621761484063	1.1486216641103124	1.1487553958873296	1.1628811005632822	1.1570837288839135	1.1488398836029694	1.1633289702739298	1.1610616249584431	1.163273996835652	1.1624598049010195	1.1624628560453725	1.154593316486645	1.1559753283747287	1.1556744510907158	1.1564771240902423	1.1487507727240125	1.1486227578055175	1.1486143104350148	1.1486144918410652	1.1486149044082665	1.1486254249461403	1.1486604450015332	1.1505230081537288	1.1510952105331387	1.1510861099010596	1.148621572340156	1.1486217827762493	1.148841846677952	1.1488438824351317	1.1486226713559677	1.148684407841545	1.148620445315067	1.1486204772527144	1.1486256832234802	1.1486215621727662	1.1487412384776245	1.1486278114143993	1.1487507310258507	1.1486267623283686	1.148790538049899	1.148703648999439	1.1487506215512318	1.1487386286568084	1.1487156667054255	1.1486213663792988	1.1486222844846166	1.1486245576961058	1.1486224496757338	1.1486215523065826	1.1486215666240107	1.1486759387492995	1.1486255587064034	1.1486266850463667	1.1486215008288607	1.1486215878078174	1.1486215700389681	1.1486270775814134	1.1486384444817155	1.1522424379159022	1.1522758926699268	1.1522382116661782	1.1535964569596435	1.1531698051842427	1.1506471272164436	1.1509660039047418	1.1508947100737388	1.148752115203663	1.1486263808374002	1.1486354920046042	1.1486336135998503	1.1548744177658612	1.1562035668708626	1.1552070399828944	1.1552254868116136	1.1532186380335259	1.1551894066938813	1.1626682986424297	1.1486223650583574	1.1526659091639413	1.1518104092448982	1.148621756568474	1.1486215611925568	1.1486225848316693	1.1486339216262933	1.1525804840790248	1.1530125214417024	1.152304306411801	1.1486230078813648	1.148630823698081	1.1511255871922463	1.1630955667246043	1.1551601355597754	1.1486215818368686	1.148622074023412	1.1486148149680087	1.1509531614595208
ESR1	0.5023301469869906	0.5023117623350499	0.5023129100568465	0.5023116539986097	0.5023159183993489	0.502313145699634	0.5023131289674841	0.5023136045497212	0.5048413572379419	0.5023134166867689	0.5023323251671694	0.5023185528199331	0.5023217564828927	0.5023135293688731	0.5023137651483841	0.5039814177611885	0.5046939530311116	0.5046134308872315	0.5047959735577796	0.5023122678493046	0.5023203534629117	0.5023350641009195	0.5023351121121941	0.5023301670784198	0.5023291648370243	0.5023287338315436	0.5023128177952583	0.5023135858198847	0.5023130974032871	0.5023136921150754	0.5023121926088915	0.5023125851975783	0.5023126810933691	0.5023142457358327	0.5030777832924997	0.5019507632027487	0.50193441250488	0.5019640452777282	0.5023116028940627	0.5023126274505924	0.5023235958844836	0.5023130866397978	0.5023124130109708	0.5023124943819653	0.5023161810284288	0.5023122759888324	0.5023126285511968	0.50231342349321	0.5022335279317321	0.502317205720255	0.5023181156167488	0.502312314458486	0.5023157538029002	0.5023125514206683	0.5023123782293017	0.5023115086587823	0.502312314933933	0.5023086520464077	0.5023125640238202	0.5023127224803952	0.5023136108462769	0.502313290674285	0.502313006984121	0.5023122147535647	0.502312931582613	0.5023123953756176	0.5023147735020377	0.5023130047810758	0.5023129881886871	0.5023129304008256	0.5023129019641634	0.5023181875826096	0.5020591151806302	0.5023130843178333	0.5023019834477105	0.5023136586179939	0.5023128085590912	0.5023133059411119	0.5023129783068951	0.5023134451305806	0.503153947876801	0.5023178159286797	0.5023064908164447	0.5023129894478983	0.5023117780455081	0.5023123845975712	0.5023176876474658	0.5023129015480766	0.5023030540702674	0.501946757349217	0.5023129002724332	0.50231750069733	0.5023126147919111	0.5023184331351118	0.5023145699151523	0.5023134636809596	0.502312355321187	0.5023124248102895	0.5023419152925181	0.502833370190074
IRF7	0.5188395390478767	0.5042285097220242	0.504694197909702	0.5042492116884887	0.5046987678247048	0.5047000864949428	0.5046999119464354	0.5046980020494255	0.5069022250587234	0.5046972290460882	0.5188221795626401	0.5047026000861786	0.5047079163791001	0.5046533905609185	0.5046978438200893	0.5063532575947317	0.5067974191289366	0.5067679373731209	0.5068757122945102	0.5046967514016477	0.5047021629241163	0.5208829248023534	0.5208945762495981	0.5188293538913533	0.5180105633806306	0.5178257926472176	0.5046943920019878	0.504697337293261	0.5046993517969647	0.5046940836691155	0.504228902589888	0.5047306291324494	0.5046941532382377	0.5046929020802193	0.5046952690093124	0.5047203112589972	0.5046913589478053	0.5046933147677797	0.5046509606479394	0.5046937051641189	0.5047058330978735	0.504510480885742	0.5045069634944316	0.5046929830263392	0.5046969298333075	0.5046921261474662	0.5046927347837047	0.5046954703421441	0.5046928462749167	0.5046979931636973	0.504699506056635	0.5046921240407922	0.5047531371315059	0.5047296159356792	0.5046975131770935	0.5046534121887183	0.5046929413489225	0.5046924733750145	0.5046931762249507	0.5046931806211646	0.5046958632252243	0.5046968754783071	0.5046953924786943	0.50422972298185	0.5046952700492375	0.5047526126030827	0.5046941091135345	0.5046953535132137	0.5047484506269087	0.5046951094426584	0.5046944825388746	0.5047018893035982	0.5046918051852826	0.5046935715664539	0.5047033764522412	0.5046461408641115	0.5043234517692861	0.5046966808033208	0.5046940505152638	0.5046970354698139	0.5047016391005106	0.5046992318726636	0.5047065240109857	0.5046943565548432	0.5042283699384187	0.5046930082495774	0.5044420166621048	0.504692825091308	0.5047056943793873	0.5046936895999874	0.5046949065262457	0.5047006847000375	0.504692413389746	0.5047013684841902	0.504701482305238	0.5047336179144476	0.5046929065069008	0.5046966274754338	0.5228527632942399	0.5053468450431151
RELB	0.3398129482130989	0.33726067649028274	0.33733087278215734	0.3372644916352881	0.3373317256832716	0.3373319717311685	0.33733194111626674	0.3373315817992544	0.33774010903541896	0.3373314399231821	0.33981009396136286	0.3373324318803643	0.33733341860471877	0.3373248459576205	0.3373315540047168	0.3376391923146697	0.33772088437274583	0.337715474749457	0.3377352486084937	0.3373313528249131	0.33733234434328874	0.3400273799506924	0.34002924429794384	0.3398112760511464	0.3396762628294443	0.3396456581959071	0.33733090866884924	0.33733145890883537	0.33733183771054936	0.33733085170627847	0.3372607441404681	0.3373377009421701	0.3373308632852263	0.3373306307532798	0.33733105859136664	0.3373357763488719	0.33733034995104616	0.3373307135972485	0.3373227673977319	0.33733078109403336	0.3373330251547758	0.337303296119574	0.33730265862434383	0.3373306460479996	0.33733137541756597	0.3373304858907663	0.337330599778525	0.3373311107998179	0.3373306219661797	0.3373315716547699	0.33733185256120535	0.3373304853823608	0.3373391712869688	0.3373358510263284	0.3373314932350869	0.33732322737881626	0.33733063679695974	0.3373305510551825	0.3373306821100765	0.33733068096217317	0.33733118105218346	0.33733137046403905	0.33733109569766806	0.337260910729579	0.33733107146371305	0.33733916818141413	0.33733085456468465	0.3373310884865954	0.33733861026059314	0.3373310427857238	0.3373309262207494	0.33733229988056745	0.3373304305932478	0.3373307546721264	0.3373325920633794	0.3373237872570838	0.33727477045092324	0.3373313351954243	0.3373308436458322	0.3373314013496642	0.3373322472893471	0.33733180089238046	0.33733316971253424	0.33733090151081097	0.33726066028466994	0.3373306493061247	0.3372930935674838	0.33733061516070845	0.3373330253188043	0.337330784364498	0.33733100413775297	0.3373320728323316	0.337330539497437	0.3373322005070397	0.33733223032722565	0.33733825687216024	0.33733063030495564	0.33733132857086273	0.34034450607837435	0.3374527561206181
FOS	0.40873680406010965	0.4086801546131069	0.4086853754075321	0.40868006260354006	0.4087029520310323	0.4086857171352424	0.40868572509297874	0.40868632524356985	0.4090519856805775	0.4086856286670906	0.408739435620662	0.40869046112053653	0.4086931864826709	0.40868570331153564	0.40868646566091504	0.40890587931456374	0.40902490900454636	0.40901183239271655	0.4090440235387475	0.40868460346039504	0.4086912916820146	0.4087675146026017	0.40876755434385453	0.4087367493376918	0.40873356902978764	0.408732486740502	0.4086853194418947	0.40868628511659705	0.4086857322278459	0.40869393132663595	0.4086808892719721	0.4086850729458874	0.40868516603174054	0.40870156659180784	0.410314499337866	0.40792809104254346	0.40787987748302795	0.40794259248880665	0.4086833342814553	0.4086850015501054	0.4086941489851859	0.4086840660967149	0.4086831359794018	0.40868490304326255	0.40868802641270996	0.4086846274280896	0.40868525557820823	0.4086862962448783	0.4085167113573777	0.4086888554372777	0.40868970256008685	0.4086846555479574	0.40869236813456866	0.4086853226183342	0.4086847801704232	0.40868308296566314	0.40868455489874245	0.4086768183482713	0.40868504786337156	0.4086854461486122	0.4086860170841597	0.4086855181625605	0.4086854910567191	0.40868068384508355	0.4086854860730886	0.4086848069103643	0.4087026109578438	0.40868548753975165	0.40868595603027497	0.4086853947500451	0.4086854139539373	0.40869000020039803	0.4081453029115242	0.40868537894856344	0.40857464797526843	0.40868596899915327	0.40868220262571303	0.40868595169490934	0.4086856344163985	0.40868610083370394	0.4104753340083896	0.40868945711566695	0.4085805320447933	0.4086856026387784	0.40868017786271393	0.40868485020803386	0.408687102277878	0.40868520948239173	0.40858057642714735	0.4079056307439601	0.40868543806163	0.40868947499019903	0.40868519992065105	0.4086902282399659	0.4086874982577134	0.40868622643764635	0.4086847586346513	0.40868483479104545	0.40879597362480125	0.40871871681203464
SMAD4	0.3942777530718779	0.38598747890933666	0.3859929297819344	0.3859597332393737	0.38596404409704743	0.38596136491496336	0.38596133356970946	0.3859637878449913	0.38857535569504165	0.38596255409599245	0.3859730764521794	0.38597298073062575	0.3859798860394247	0.38596219864406034	0.3859624513258239	0.3860934938363436	0.38614352889113	0.38613718475760833	0.38615053047896863	0.3936679362840726	0.39449752797827314	0.385972653199261	0.3859728003835094	0.3859697723550528	0.38596885744522197	0.38596855818835446	0.39012920183397815	0.38809821974314535	0.38865749687084916	0.3881012526324511	0.38872797997711805	0.3886898821269864	0.38599322517302864	0.3859600804215145	0.38597251872700195	0.38595384055953574	0.38595428078229516	0.38595528958723446	0.3859597738384563	0.38596075364634663	0.385984762061354	0.3859615912881445	0.3859606079505026	0.3859604357805095	0.3859684716066051	0.38596009909115203	0.38596022989562684	0.3859614794975908	0.38599649015950677	0.3859708439833086	0.3859725778128512	0.38599600912388177	0.3859927010679758	0.3859956915894109	0.3859616562202573	0.38595968125505065	0.3859602107731534	0.3859601905065864	0.3859605334232467	0.385961773198539	0.3859640874210227	0.3859618302368577	0.3859613055438512	0.38596067836904663	0.385994285442024	0.38596087145106434	0.3859606258384433	0.38596130527926437	0.385961101722452	0.385961186814535	0.38596106955117276	0.3859724320743846	0.3859564157154442	0.385994546051617	0.38596777955212613	0.3859621929774329	0.38596137474317416	0.38603026868276474	0.3878634752607286	0.3881195460609042	0.38597612379465657	0.3859735710262255	0.3860155943018427	0.3859610678877915	0.3859895032530081	0.38596017415007955	0.38597216297437903	0.3859614436105855	0.38789990475957714	0.38595528036760085	0.3859609957723412	0.385970779756682	0.38596025063743483	0.38597291030805836	0.3859650591375436	0.3859617793470284	0.3880090530962593	0.3859602814691827	0.3859782324796725	0.38600195114589586
STAT5A	0.7505221767776276	0.755995537474224	0.7570416275893506	0.7625431414124735	0.7861160224982605	0.7884974624470803	0.7807558482597875	0.7847385592402398	0.7111361325399401	0.7083169862889156	0.7102253533603418	0.7104155013250009	0.7102189078720875	0.7100647745153086	0.7100693006418373	0.7104287102306034	0.7102561886581668	0.7103418910528078	0.7108571958394182	0.7083031595685456	0.7082873336192831	0.7082862648006562	0.7082862872874699	0.708286323169132	0.7082876215506908	0.7082919430070467	0.7085308877740278	0.7086079739212476	0.7086077439778239	0.7082871972539063	0.7082872154628721	0.7083168002478354	0.708472032363686	0.708428095346233	0.7082946523321882	0.7082871997653085	0.7082865061191127	0.7082878260174449	0.7082875679868361	0.708301978043759	0.7082879423445072	0.708303151608935	0.708287845921317	0.7083098975964698	0.7082973233367612	0.7083027572618391	0.7083016462589526	0.7082988112556459	0.7082871965306076	0.7082872766812723	0.7082888523123474	0.7082873012239486	0.7082871895409779	0.708287192159102	0.7082939019541198	0.708287685393703	0.7082878206409914	0.7082862631952231	0.7082871944342154	0.7082871926650935	0.7082878702090645	0.7082892429546261	0.7087674719091139	0.7087707932934197	0.708766498748053	0.7089656461246897	0.7089491413684372	0.7085496504640204	0.7085903953124504	0.7085807549938906	0.7088097845767638	0.708768034513238	0.7097444794418268	0.7097255614114437	0.7091639967680843	0.7093834120245913	0.709218072474796	0.7092209687019266	0.7089570657008566	0.7092150967450301	1.1112614375040395	1.119514341671749	1.1033716690357633	1.0976243011488853	1.1081690211945452	1.1008901199206613	1.151370874075839	1.161512465157765	1.159260666369206	1.1573083487092855	1.1542928167472275	1.1603996969911585	1.161572863093153	1.1600942945568935	1.0437481062827425	1.0489072127776473	1.0153673611796283	1.0325681132673126	0.9911099941447946	0.9489803325227464
JUND	0.6452102847568779	0.6452075064615012	0.6452079859658754	0.6452074512456564	0.6452091862283483	0.6452080609181428	0.6452080435862501	0.645208289215924	0.6452730181933983	0.6452084885566219	0.6452114483088968	0.645212118295858	0.6452145469791076	0.6452083275171914	0.6452084193723779	0.6452527672600986	0.6452691137508829	0.6452675242886994	0.6452720179655924	0.6452076292289818	0.6452139041177927	0.6452115943671073	0.645211648866183	0.6452103396152105	0.6452100376251267	0.6452099455684258	0.645207898633892	0.6452082968613749	0.645208005193343	0.6452078985116843	0.6452076235019272	0.645207772542086	0.6452078124517169	0.6452077695170862	0.6452076901351181	0.645207628018562	0.6452077129786343	0.6452078872464309	0.645207560135366	0.6452078525711604	0.645216280707741	0.6452081171203281	0.6452077801589413	0.6452077398442025	0.6452105600914747	0.6452076270299596	0.6452076664424088	0.6452080886198983	0.6452077653537799	0.6452113945035457	0.6452119973394977	0.6452076591724359	0.6452076932123423	0.6452077529125199	0.6452076545162289	0.6452075240166211	0.6452076662413296	0.6452076857596214	0.6452077733022237	0.6452076960251553	0.6452084851342942	0.6452082207719071	0.6452080384569814	0.6452077718644733	0.6452079367982538	0.6452079321107214	0.6452079474183169	0.6452080382532572	0.6452079702209353	0.6452079987315281	0.6452079524775416	0.6452119343355601	0.6452077542496814	0.6452082059714686	0.6452094181530171	0.6452083266382181	0.6452080165433332	0.6452081347775939	0.6452079120259694	0.64520822265018	0.6452085023006071	0.645211777189303	0.6452127611542421	0.6452079472751072	0.6452075096960834	0.6452076539759497	0.6452118304540659	0.6452080991723185	0.6452097709143455	0.6452079775217077	0.6452079290204773	0.645211358298865	0.6452076750533959	0.6452121028808668	0.6452088082098849	0.6452081896796042	0.645207641934401	0.64520768773609	0.6452135982279288	0.6452217267321094
ETS1	0.6849981495919164	0.6849719221092302	0.6849711081669303	0.6849719404382036	0.6849651752232022	0.6849710961549339	0.6849713174862821	0.6849719293167008	0.6851214948240564	0.6849710902358085	0.6850011202339845	0.6849754099538766	0.6849773664238216	0.6849723043412427	0.6849722669924778	0.6850730684863946	0.6851115378127982	0.6851077959158872	0.6851189200256097	0.6849702976506487	0.6849753213261905	0.6849902359254602	0.6849901778997208	0.6849982347624429	0.6849972529856605	0.6849966865624543	0.6849710074137485	0.6849720414480314	0.6849712681647491	0.6849680546195458	0.684972335949357	0.6849707634061678	0.6849707607711703	0.6849648791755615	0.6851309496296019	0.6848881727053833	0.6848908476674275	0.6848977231265094	0.6849684988571932	0.6849706805746206	0.6849780630119316	0.684972014902954	0.6849714119502847	0.684970624493566	0.6849731212030141	0.6849703246359077	0.684970602309598	0.6849715884199105	0.6849541005983921	0.6849737925504014	0.6849745382418693	0.6849703434989184	0.6849709526724018	0.6849704887863618	0.6849703012658587	0.6849686024296054	0.6849703587629707	0.6849693804887195	0.6849706844121748	0.6849704233576943	0.6849714689370543	0.684971366826804	0.684971136995033	0.6849726385678833	0.6849710505251976	0.6849693231291178	0.6849655419743949	0.6849711409592033	0.6849709533420933	0.6849710291685961	0.6849711788547205	0.6849749256907328	0.6849173538036798	0.6849709820251478	0.685005720104966	0.6849722620755884	0.6849728446969213	0.6849715644445435	0.6849713601084368	0.6849717129887855	0.685148604775769	0.6849741650042676	0.6850075320999031	0.6849713469099817	0.6849719221901337	0.6849703259314927	0.6849751865664536	0.6849707324366763	0.6850041757525077	0.6848943068141424	0.6849710670140863	0.6849742713236558	0.6849705601576931	0.6849750485927009	0.684973026103059	0.6849718339630662	0.6849703199658137	0.6849705017762985	0.6849903002722715	0.685004825116507
MEF2C	0.6706319995611013	0.6699665131395006	0.6700747200569557	0.6699669993606828	0.6704712888047231	0.670075316110701	0.6700751548455586	0.6700772408114173	0.670624330407103	0.6700789515179428	0.6706397596850562	0.670108237227539	0.6701277327648509	0.6700653975717564	0.6700782701484912	0.6704559228064702	0.6705920156584	0.6705789330673149	0.6706160333387746	0.6700717141800367	0.6701224939817501	0.6712954641634131	0.6712967008970827	0.6706319562527546	0.6705851091419144	0.6705748020136906	0.6700740217965512	0.6700772855667891	0.6700748153510704	0.6702719529920304	0.6699674959894708	0.6700738937250724	0.6700733289955402	0.6704539099348549	0.6700701269225764	0.6704609093943545	0.6700725573228288	0.6700717216114781	0.6700722781683509	0.6700736686505061	0.6701396243584511	0.6700337916831268	0.6700286340363498	0.6700727110964195	0.670095567243802	0.6700717858570633	0.6700704612647791	0.6700755770612381	0.6700729242143129	0.6701036638149549	0.6701063023255069	0.6700720465435434	0.6700853711499843	0.6700821779927486	0.6700719573926546	0.6700686886444578	0.6700698565772618	0.6700723159115081	0.6700745306474678	0.6700723794541655	0.6700787998691135	0.6700692671500927	0.6700751993921076	0.6699686306371284	0.6700743551549672	0.6700873619322613	0.6704621467195737	0.6700751992580641	0.6700861407916646	0.6700748779397859	0.6700744519451575	0.6701067943345599	0.6700717226666989	0.6700764957666365	0.667574597678762	0.6700657055925888	0.6699905685473807	0.670075974094478	0.6700741964169042	0.6700766895709139	0.6700772958385166	0.6701054505607096	0.6676579307536276	0.6700744573698248	0.6699664784166856	0.6700734877431727	0.670047823024287	0.6700768152379362	0.6677029858679949	0.6700724131084077	0.6700742825488886	0.6701021132889494	0.6700701772272126	0.670108112179836	0.6700815085705402	0.6700773326635765	0.6700719326661051	0.6700722270339396	0.6717942760858597	0.6701949683354554
TP53	0.776828327132569	0.7765773149737507	0.7766288289045407	0.7765764646247363	0.7768058540861793	0.7766270597662912	0.7766271237910096	0.7766369462103784	0.7785419328374324	0.7766434446608894	0.7768622165004873	0.7767499174164016	0.7768201951007422	0.7766344235687779	0.7766414581167698	0.7779471551892416	0.7784282303496499	0.7783812601881916	0.7785129843379442	0.776614995637014	0.7768015423676771	0.7771041340994946	0.7771059067339344	0.7768302366432406	0.7768081681817056	0.7768030422412316	0.7766260251105573	0.7766377903203424	0.7766262115803202	0.7767000925349632	0.7765813376902927	0.7766226736279309	0.7766231792690341	0.7767645201539664	0.7766494020769114	0.7767488471000218	0.7766057843838802	0.7766109299782796	0.7766163096116596	0.7766248517310236	0.7768710258365188	0.776616713435128	0.7766067017817597	0.7766215539537541	0.776704272513235	0.7766181992503081	0.7766187883170005	0.7766319151473896	0.7766191995365321	0.7767292286332498	0.7767460190063984	0.7766191507230854	0.7766249095131088	0.7766252793479665	0.7766152838756378	0.7766140402423228	0.7766179999734387	0.7766197232073544	0.776623124778728	0.7766196127814123	0.7766428355929981	0.7766318952320095	0.7766300817386517	0.7765855963678114	0.7766266739171016	0.776631224667383	0.7767728922476865	0.7766301210759882	0.7766321778600752	0.7766289141872347	0.7766278625611739	0.7767446730040429	0.7766115589718321	0.7766352195446343	0.775735208879715	0.7766338302528756	0.7765992700943001	0.7766325591776606	0.7766272542638327	0.7766351559505998	0.7766763713917689	0.7767395417955124	0.7758545364761621	0.7766280833297159	0.7765772895230217	0.7766190184728021	0.776720416796296	0.7766325683014874	0.7757922308288066	0.7766130716603605	0.7766267017734392	0.7767270757236231	0.7766189782840823	0.7767493898803955	0.7766519460569887	0.7766345630878003	0.7766181332797729	0.7766172074629611	0.777333754698368	0.7770353422069273
LEF1	0.8111654317295192	0.8088506375263909	0.8084847027610782	0.8088459148091767	0.8087821697109626	0.8089579034860052	0.8089581151871822	0.8089670145760336	0.8144942199124674	0.8089675325383993	0.8093739782327222	0.8089700985358016	0.8089690719821652	0.8089530829028363	0.8089672619074783	0.8123810347839406	0.8137179762049993	0.8135692890737736	0.8138983651613491	0.8106272996623307	0.8108089177019563	0.8101520331784782	0.8107958446688103	0.8093768713688037	0.8093401865206653	0.8093327199594599	0.8098664262708098	0.809425374878801	0.8095457607209182	0.8089386786034254	0.809444527459264	0.8095581698218111	0.8089735910372677	0.8089662811597097	0.8090152371485233	0.8091492862727641	0.808942979666674	0.8085199561070955	0.8096538023851361	0.808687525518164	0.8089734233799484	0.8089111463953718	0.8089131430008158	0.8089668912735228	0.8089690330279997	0.8089667981875072	0.8089645316044869	0.8089671806665032	0.8089699886613048	0.808969761064206	0.8089672653661166	0.808974592258008	0.8089893089986442	0.8089838345363463	0.8089638672976891	0.8089667399251018	0.8089664587681462	0.8089666280286429	0.8089670171139458	0.8089666936148441	0.808961576882017	0.8089604905731735	0.809633019899228	0.8088451627733793	0.8089736986269931	0.8089800957887386	0.808967117784119	0.8089652105003697	0.8089783628526905	0.8089647514489341	0.8084909892343516	0.8089701239043858	0.8089508999000459	0.8089721185865666	0.8090206184090326	0.8089506955777874	0.8088680712407577	0.8089815378257322	0.8093791936094237	0.8094338052091068	0.808555088142251	0.8089700036660449	0.8090174992702445	0.8089672849243787	0.8088509230483079	0.8089664963489667	0.8089017386422963	0.8089672833328254	0.809423953215947	0.8089419996132384	0.8089666449973345	0.8089629114098389	0.808966938712727	0.808967991744921	0.808960965807783	0.8089649445083315	0.8094099619596401	0.8095882006839529	0.8102553385021315	0.8101070826849174
